triplet_id	ac_id	anchor	negative_partner_c	positive_partner_d	ac_pair_id	ad_pair_id	assembly_size_stratum	counterfactual_grade_provisional	sequence_similarity_bin
SCF:0002061	AC:001772	Q24CE5	A4VE64	Q24DI9	SP:0001772	SP:0007980	11_24	CF-B-provisional	medium
SCF:0002062	AC:001773	Q389F5	Q381A0	Q389W4	SP:0001773	SP:0010623	3_10	CF-B-provisional	remote_sequence
SCF:0002063	AC:001773	Q389F5	Q381A0	Q57ZX7	SP:0001773	SP:0008474	3_10	CF-B-provisional	remote_sequence
SCF:0002064	AC:001774	Q9NQP4	P48643	P50991	SP:0001774	SP:0006625	11_24	CF-B-provisional	medium
SCF:0002065	AC:001775	G2TRJ4	O74824	O74544	SP:0001775	SP:0011689	3_10	CF-B-provisional	medium
SCF:0002066	AC:001780	Q8U0M5	Q8U4N1	Q8U216	SP:0001780	SP:0009996	11_24	CF-B-provisional	remote_sequence
SCF:0002067	AC:001781	P36121	P41910	P32910	SP:0001781	SP:0006447	11_24	CF-B-provisional	remote_sequence
SCF:0002068	AC:001781	P36121	P41910	P25441	SP:0001781	SP:0007927	11_24	CF-B-provisional	remote_sequence
SCF:0002069	AC:001783	Q9SN86	F4J3N2	Q9SAJ3	SP:0001783	SP:0007142	11_24	CF-B-provisional	remote_sequence
SCF:0002070	AC:001785	P38801	Q12277	P38792	SP:0001785	SP:0011345	11_24	CF-B-provisional	remote_sequence
SCF:0002071	AC:001785	Q12277	P38801	P53256	SP:0001785	SP:0007137	11_24	CF-B-provisional	remote_sequence
SCF:0002072	AC:001785	Q12277	P38801	P53725	SP:0001785	SP:0011850	11_24	CF-B-provisional	remote_sequence
SCF:0002073	AC:001786	P07703	P41910	Q01080	SP:0001786	SP:0010799	11_24	CF-B-provisional	remote_sequence
SCF:0002074	AC:001786	P07703	P41910	Q04712	SP:0001786	SP:0011851	11_24	CF-B-provisional	remote_sequence
SCF:0002075	AC:001786	P41910	P07703	P32910	SP:0001786	SP:0011853	11_24	CF-B-provisional	remote_sequence
SCF:0002076	AC:001788	Q9S7N7	Q9SA56	Q9SUI7	SP:0001788	SP:0007971	11_24	CF-B-provisional	remote_sequence
SCF:0002077	AC:001791	Q9BT73	P25787	P25786	SP:0001791	SP:0007216	11_24	CF-B-provisional	medium
SCF:0002078	AC:001791	Q9BT73	P25787	P25788	SP:0001791	SP:0007214	11_24	CF-B-provisional	medium
SCF:0002079	AC:001791	Q9BT73	P25787	P28066	SP:0001791	SP:0007215	11_24	CF-B-provisional	medium
SCF:0002080	AC:001792	Q9C567	A8MPR5	F4J3N2	SP:0001792	SP:0011491	11_24	CF-B-provisional	remote_sequence
SCF:0002081	AC:001795	P58565	Q8YQ35	A0ACD6B989	SP:0001795	SP:0008238	11_24	CF-B-provisional	medium
SCF:0002082	AC:001795	Q8YQ35	P58565	P58576	SP:0001795	SP:0007056	11_24	CF-B-provisional	medium
SCF:0002083	AC:001796	Q8MFA2	A0A2K1KN29	A0A2K1JLZ3	SP:0001796	SP:0008121	11_24	CF-B-provisional	medium
SCF:0002084	AC:001796	Q8MFA2	A0A2K1KN29	A0A2K1IB10	SP:0001796	SP:0009014	11_24	CF-B-provisional	medium
SCF:0002085	AC:001796	Q8MFA2	A0A2K1KN29	A0A2K1KIF2	SP:0001796	SP:0011874	11_24	CF-B-provisional	remote_sequence
SCF:0002086	AC:001797	E9NPX1	I0Z2Y0	I0YQ44	SP:0001797	SP:0007739	11_24	CF-B-provisional	high
SCF:0002087	AC:001797	E9NPX1	I0Z2Y0	I0YQ46	SP:0001797	SP:0006335	11_24	CF-B-provisional	high
SCF:0002088	AC:001797	E9NPX1	I0Z2Y0	I0Z7V3	SP:0001797	SP:0007740	11_24	CF-B-provisional	medium
SCF:0002089	AC:001799	P38826	P30665	P53091	SP:0001799	SP:0008076	11_24	CF-B-provisional	medium
SCF:0002090	AC:001799	P38826	P30665	P29469	SP:0001799	SP:0007673	11_24	CF-B-provisional	medium
SCF:0002091	AC:001799	P38826	P30665	P29496	SP:0001799	SP:0007462	11_24	CF-B-provisional	medium
SCF:0002092	AC:001800	P34160	Q00916	Q08920	SP:0001800	SP:0006786	11_24	CF-B-provisional	remote_sequence
SCF:0002093	AC:001801	B8YB60	B8YB58	B8YB65	SP:0001801	SP:0008449	11_24	CF-B-provisional	remote_sequence
SCF:0002094	AC:001802	P20248	Q9UJX4	Q13042	SP:0001802	SP:0011881	11_24	CF-B-provisional	remote_sequence
SCF:0002095	AC:001802	P20248	Q9UJX4	P30260	SP:0001802	SP:0008096	11_24	CF-B-provisional	remote_sequence
SCF:0002096	AC:001802	P20248	Q9UJX4	P28749	SP:0001802	SP:0011882	11_24	CF-B-provisional	remote_sequence
SCF:0002097	AC:001804	G0S8E0	G0S3J8	G0S292	SP:0001804	SP:0007435	11_24	CF-B-provisional	remote_sequence
SCF:0002098	AC:001805	Q95695	P26288	A0A1B1W4Z4	SP:0001805	SP:0008887	11_24	CF-B-provisional	remote_sequence
SCF:0002099	AC:001805	Q95695	P26288	P56752	SP:0001805	SP:0006562	11_24	CF-B-provisional	remote_sequence
SCF:0002100	AC:001806	Q3T084	Q3T0K2	Q2T9X2	SP:0001806	SP:0011892	11_24	CF-B-provisional	medium
SCF:0002101	AC:001806	Q3T084	Q3T0K2	Q32L40	SP:0001806	SP:0011264	11_24	CF-B-provisional	medium
SCF:0002102	AC:001806	Q3T084	Q3T0K2	Q3MHL7	SP:0001806	SP:0011893	11_24	CF-B-provisional	medium
SCF:0002103	AC:001806	Q3T0K2	Q3T084	Q3MHL7	SP:0001806	SP:0011894	11_24	CF-B-provisional	high
SCF:0002104	AC:001806	Q3T0K2	Q3T084	Q2T9X2	SP:0001806	SP:0011895	11_24	CF-B-provisional	medium
SCF:0002105	AC:001806	Q3T0K2	Q3T084	Q32L40	SP:0001806	SP:0011266	11_24	CF-B-provisional	medium
SCF:0002106	AC:001807	Q6NLH0	Q9M1A8	Q9FJ98	SP:0001807	SP:0009461	11_24	CF-B-provisional	medium
SCF:0002107	AC:001811	G0RZG4	G0S755	G0SC21	SP:0001811	SP:0006430	3_10	CF-B-provisional	remote_sequence
SCF:0002108	AC:001811	G0RZG4	G0S755	G0SE33	SP:0001811	SP:0011522	3_10	CF-B-provisional	remote_sequence
SCF:0002109	AC:001811	G0S755	G0RZG4	G0S1P1	SP:0001811	SP:0006559	3_10	CF-B-provisional	remote_sequence
SCF:0002110	AC:001814	A8IL21	A8J353	A8INX1	SP:0001814	SP:0008847	11_24	CF-B-provisional	medium
SCF:0002111	AC:001814	A8IL21	A8J353	A8IS47	SP:0001814	SP:0008849	11_24	CF-B-provisional	remote_sequence
SCF:0002112	AC:001814	A8IL21	A8J353	A8IJ60	SP:0001814	SP:0009642	11_24	CF-B-provisional	remote_sequence
SCF:0002113	AC:001814	A8J353	A8IL21	A8INX1	SP:0001814	SP:0006261	11_24	CF-B-provisional	medium
SCF:0002114	AC:001814	A8J353	A8IL21	A8IH07	SP:0001814	SP:0006262	11_24	CF-B-provisional	remote_sequence
SCF:0002115	AC:001815	Q2FKZ2	Q2FKZ4	Q2FME3	SP:0001815	SP:0011901	11_24	CF-B-provisional	medium
SCF:0002116	AC:001816	A8MPR5	Q9SAJ3	F4KF14	SP:0001816	SP:0010435	11_24	CF-B-provisional	medium
SCF:0002117	AC:001816	A8MPR5	Q9SAJ3	O22993	SP:0001816	SP:0008937	11_24	CF-B-provisional	medium
SCF:0002118	AC:001816	Q9SAJ3	A8MPR5	F4KF14	SP:0001816	SP:0009785	11_24	CF-B-provisional	medium
SCF:0002119	AC:001817	A4VEB3	A4VE64	Q1HFW0	SP:0001817	SP:0008207	11_24	CF-B-provisional	medium
SCF:0002120	AC:001817	A4VEB3	A4VE64	W7XJB1	SP:0001817	SP:0011907	11_24	CF-B-provisional	medium
SCF:0002121	AC:001818	P28000	P32349	P36070	SP:0001818	SP:0011908	11_24	CF-B-provisional	remote_sequence
SCF:0002122	AC:001819	Q1HFX4	Q1HGH8	Q22R86	SP:0001819	SP:0009637	11_24	CF-B-provisional	remote_sequence
SCF:0002123	AC:001820	P56767	Q9SY97	Q01667	SP:0001820	SP:0010640	11_24	CF-B-provisional	medium
SCF:0002124	AC:001820	P56767	Q9SY97	Q9SHE8	SP:0001820	SP:0011913	11_24	CF-B-provisional	medium
SCF:0002125	AC:001820	Q9SY97	P56767	P05310	SP:0001820	SP:0011914	11_24	CF-B-provisional	high
SCF:0002126	AC:001820	Q9SY97	P56767	P56766	SP:0001820	SP:0009747	11_24	CF-B-provisional	high
SCF:0002127	AC:001821	Q1HFX4	Q1HFV9	Q1HFW2	SP:0001821	SP:0009635	11_24	CF-B-provisional	medium
SCF:0002128	AC:001821	Q1HFX4	Q1HFV9	W7XJB1	SP:0001821	SP:0009636	11_24	CF-B-provisional	medium
SCF:0002129	AC:001825	A0A0G4GX86	A0A0G4FL36	A0A0G4HMN0	SP:0001825	SP:0008278	11_24	CF-B-provisional	medium
SCF:0002130	AC:001825	A0A0G4GX86	A0A0G4FL36	A0A0G4HNB1	SP:0001825	SP:0010792	11_24	CF-B-provisional	medium
SCF:0002131	AC:001827	Q9H0A8	Q9Y6G5	Q86X83	SP:0001827	SP:0009422	11_24	CF-B-provisional	remote_sequence
SCF:0002132	AC:001827	Q9H0A8	Q9Y6G5	Q9NX08	SP:0001827	SP:0009979	11_24	CF-B-provisional	remote_sequence
SCF:0002133	AC:001827	Q9H0A8	Q9Y6G5	Q9UBI1	SP:0001827	SP:0009977	11_24	CF-B-provisional	remote_sequence
SCF:0002134	AC:001827	Q9Y6G5	Q9H0A8	Q9P000	SP:0001827	SP:0011120	11_24	CF-B-provisional	medium
SCF:0002135	AC:001827	Q9Y6G5	Q9H0A8	Q9GZQ3	SP:0001827	SP:0011121	11_24	CF-B-provisional	remote_sequence
SCF:0002136	AC:001827	Q9Y6G5	Q9H0A8	Q9UBI1	SP:0001827	SP:0011920	11_24	CF-B-provisional	remote_sequence
SCF:0002137	AC:001828	A8J3C3	A8IJ60	A8IL21	SP:0001828	SP:0011296	11_24	CF-B-provisional	medium
SCF:0002138	AC:001828	A8J3C3	A8IJ60	A8INX1	SP:0001828	SP:0011295	11_24	CF-B-provisional	medium
SCF:0002139	AC:001830	Q9Y230	Q9Y4R8	Q9H9F9	SP:0001830	SP:0011923	3_10	CF-B-provisional	remote_sequence
SCF:0002140	AC:001832	P49368	Q13885	P07437	SP:0001832	SP:0011928	11_24	CF-B-provisional	high
SCF:0002141	AC:001832	P49368	Q13885	P50991	SP:0001832	SP:0011929	11_24	CF-B-provisional	remote_sequence
SCF:0002142	AC:001832	Q13885	P49368	P48643	SP:0001832	SP:0011831	11_24	CF-B-provisional	medium
SCF:0002143	AC:001832	Q13885	P49368	P17987	SP:0001832	SP:0011932	11_24	CF-B-provisional	medium
SCF:0002144	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1K0E4	SP:0001833	SP:0011525	11_24	CF-B-provisional	high
SCF:0002145	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1KN29	SP:0001833	SP:0011013	11_24	CF-B-provisional	medium
SCF:0002146	AC:001833	A0A2K1K0C7	A0A2K1J0L9	A0A2K1K0E4	SP:0001833	SP:0009013	11_24	CF-B-provisional	medium
SCF:0002147	AC:001836	E1C9L1	A0A0H2UKZ4	A0A0M3KL12	SP:0001836	SP:0011938	11_24	CF-B-provisional	high
SCF:0002148	AC:001838	B6SQZ7	O65101	A0A1D6HY75	SP:0001838	SP:0007496	11_24	CF-B-provisional	remote_sequence
SCF:0002149	AC:001839	Q8DMA1	Q8DMR6	Q8DKF5	SP:0001839	SP:0006972	11_24	CF-B-provisional	medium
SCF:0002150	AC:001841	O60566	Q13042	Q9UJX2	SP:0001841	SP:0011941	11_24	CF-B-provisional	remote_sequence
SCF:0002151	AC:001841	O60566	Q13042	Q12834	SP:0001841	SP:0011942	11_24	CF-B-provisional	remote_sequence
SCF:0002152	AC:001841	Q13042	O60566	Q9UJX6	SP:0001841	SP:0011944	11_24	CF-B-provisional	remote_sequence
SCF:0002153	AC:001844	A0T0V0	B8BUW3	B8C770	SP:0001844	SP:0011947	11_24	CF-B-provisional	medium
SCF:0002154	AC:001844	A0T0V0	B8BUW3	B8C0K4	SP:0001844	SP:0011948	11_24	CF-B-provisional	medium
SCF:0002155	AC:001848	P22224	P89102	P32855	SP:0001848	SP:0009906	3_10	CF-A-provisional	medium
SCF:0002156	AC:001848	P22224	P89102	P38261	SP:0001848	SP:0006076	3_10	CF-B-provisional	remote_sequence
SCF:0002157	AC:001848	P89102	P22224	P33332	SP:0001848	SP:0006073	3_10	CF-B-provisional	remote_sequence
SCF:0002158	AC:001848	P89102	P22224	P32855	SP:0001848	SP:0010261	3_10	CF-B-provisional	remote_sequence
SCF:0002159	AC:001848	P89102	P22224	P32844	SP:0001848	SP:0010292	3_10	CF-B-provisional	remote_sequence
SCF:0002160	AC:001851	A0A2K3CY83	A0A2K3DHV6	A8HUP3	SP:0001851	SP:0009223	11_24	CF-B-provisional	remote_sequence
SCF:0002161	AC:001856	P04038	Q01321	P62894	SP:0001856	SP:0011968	11_24	CF-B-provisional	remote_sequence
SCF:0002162	AC:001857	I7MHB1	Q22R86	Q1HFV9	SP:0001857	SP:0008953	11_24	CF-B-provisional	remote_sequence
SCF:0002163	AC:001857	I7MHB1	Q22R86	W7XJB1	SP:0001857	SP:0009776	11_24	CF-B-provisional	remote_sequence
SCF:0002164	AC:001860	Q06265	P42285	Q15477	SP:0001860	SP:0011977	11_24	CF-B-provisional	medium
SCF:0002165	AC:001860	Q06265	P42285	Q8TF46	SP:0001860	SP:0011978	11_24	CF-B-provisional	remote_sequence
SCF:0002166	AC:001860	Q06265	P42285	Q9Y450	SP:0001860	SP:0011979	11_24	CF-B-provisional	remote_sequence
SCF:0002167	AC:001861	P14867	P34903	P47869	SP:0001861	SP:0011980	3_10	CF-B-provisional	high
SCF:0002168	AC:001861	P14867	P34903	P18507	SP:0001861	SP:0011981	3_10	CF-B-provisional	high
SCF:0002169	AC:001861	P14867	P34903	P18505	SP:0001861	SP:0011982	3_10	CF-B-provisional	medium
SCF:0002170	AC:001861	P34903	P14867	P18507	SP:0001861	SP:0011983	3_10	CF-B-provisional	high
SCF:0002171	AC:001861	P34903	P14867	P47870	SP:0001861	SP:0011984	3_10	CF-B-provisional	medium
SCF:0002172	AC:001867	Q980R2	Q7LXK4	Q980Q9	SP:0001867	SP:0010887	11_24	CF-B-provisional	remote_sequence
SCF:0002173	AC:001869	O00762	Q9UJX4	P30260	SP:0001869	SP:0011998	11_24	CF-B-provisional	remote_sequence
SCF:0002174	AC:001872	Q03660	Q03630	P38334	SP:0001872	SP:0012010	11_24	CF-B-provisional	remote_sequence
SCF:0002175	AC:001876	B7IA26	B7IA17	V5VBA5	SP:0001876	SP:0012018	11_24	CF-B-provisional	remote_sequence
SCF:0002176	AC:001876	B7IA26	B7IA17	A0A7U3Y815	SP:0001876	SP:0009650	11_24	CF-B-provisional	remote_sequence
SCF:0002177	AC:001877	F4JYR0	A8MPR5	F4KF14	SP:0001877	SP:0007141	11_24	CF-B-provisional	medium
SCF:0002178	AC:001877	F4JYR0	A8MPR5	Q9SAJ3	SP:0001877	SP:0007139	11_24	CF-B-provisional	medium
SCF:0002179	AC:001877	F4JYR0	A8MPR5	F4J3N2	SP:0001877	SP:0008936	11_24	CF-B-provisional	remote_sequence
SCF:0002180	AC:001879	Q9USP0	P56288	P56287	SP:0001879	SP:0012020	11_24	CF-B-provisional	remote_sequence
SCF:0002181	AC:001882	P36886	P69416	P10793	SP:0001882	SP:0009800	11_24	CF-B-provisional	high
SCF:0002182	AC:001883	Q8U439	Q8U4N1	Q8U216	SP:0001883	SP:0011066	11_24	CF-B-provisional	remote_sequence
SCF:0002183	AC:001888	P26289	P26288	A0A1B1W4Z0	SP:0001888	SP:0012033	11_24	CF-B-provisional	high
SCF:0002184	AC:001888	P26289	P26288	A0A1B1W4Z4	SP:0001888	SP:0012034	11_24	CF-B-provisional	remote_sequence
SCF:0002185	AC:001888	P26289	P26288	P56752	SP:0001888	SP:0010214	11_24	CF-B-provisional	remote_sequence
SCF:0002186	AC:001892	P30394	A8HPD0	A8HPH1	SP:0001892	SP:0011366	11_24	CF-B-provisional	high
SCF:0002187	AC:001892	P30394	A8HPD0	A8HPE4	SP:0001892	SP:0012040	11_24	CF-B-provisional	medium
SCF:0002188	AC:001894	P0A7Z4	P0AGB3	A0A377D9Q8	SP:0001894	SP:0012044	3_10	CF-B-provisional	remote_sequence
SCF:0002189	AC:001895	Q9UJX6	Q9UJX3	Q9UJX2	SP:0001895	SP:0012050	11_24	CF-B-provisional	medium
SCF:0002190	AC:001895	Q9UJX6	Q9UJX3	Q13042	SP:0001895	SP:0011944	11_24	CF-B-provisional	remote_sequence
SCF:0002191	AC:001895	Q9UJX6	Q9UJX3	P0CG48	SP:0001895	SP:0012051	11_24	CF-B-provisional	remote_sequence
SCF:0002192	AC:001896	P14575	Q9P4W1	G2TRP5	SP:0001896	SP:0011737	11_24	CF-B-provisional	remote_sequence
SCF:0002193	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y0S4	SP:0001899	SP:0008504	11_24	CF-B-provisional	remote_sequence
SCF:0002194	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y4G9	SP:0001899	SP:0010149	11_24	CF-B-provisional	remote_sequence
SCF:0002195	AC:001900	G3MXC8	P61157	A7MB62	SP:0001900	SP:0012062	3_10	CF-A-provisional	medium
SCF:0002196	AC:001900	P61157	G3MXC8	Q3SYX9	SP:0001900	SP:0012064	3_10	CF-A-provisional	high
SCF:0002197	AC:001901	Q9HB90	Q15382	Q7L523	SP:0001901	SP:0012066	11_24	CF-B-provisional	remote_sequence
SCF:0002198	AC:001902	A0A4V8H010	A0A4V8H006	A0A4V8GZZ5	SP:0001902	SP:0009526	11_24	CF-B-provisional	remote_sequence
SCF:0002199	AC:001903	P38550	A0A1S4D4H1	P06271	SP:0001903	SP:0012069	11_24	CF-B-provisional	remote_sequence
SCF:0002200	AC:001903	P38550	A0A1S4D4H1	A0A1S4CE74	SP:0001903	SP:0009338	11_24	CF-B-provisional	remote_sequence
SCF:0002201	AC:001905	P35718	P46678	P32349	SP:0001905	SP:0008255	11_24	CF-B-provisional	remote_sequence
SCF:0002202	AC:001908	O67335	O66842	O67337	SP:0001908	SP:0012074	3_10	CF-B-provisional	remote_sequence
SCF:0002203	AC:001909	Q9C567	O22993	F4J3N2	SP:0001909	SP:0011491	11_24	CF-B-provisional	remote_sequence
SCF:0002204	AC:001910	C3SR57	W8T6F0	C3SRY2	SP:0001910	SP:0012077	11_24	CF-B-provisional	remote_sequence
SCF:0002205	AC:001911	A8HPD0	A8HPH1	A8HPD7	SP:0001911	SP:0012038	11_24	CF-B-provisional	high
SCF:0002206	AC:001911	A8HPD0	A8HPH1	A8HPC6	SP:0001911	SP:0012080	11_24	CF-B-provisional	remote_sequence
SCF:0002207	AC:001911	A8HPD0	A8HPH1	A8HPD3	SP:0001911	SP:0007610	11_24	CF-B-provisional	remote_sequence
SCF:0002208	AC:001911	A8HPH1	A8HPD0	A8HPD7	SP:0001911	SP:0012081	11_24	CF-B-provisional	high
SCF:0002209	AC:001911	A8HPH1	A8HPD0	A8HPC6	SP:0001911	SP:0012082	11_24	CF-B-provisional	medium
SCF:0002210	AC:001912	P0A7W1	P0A8A8	P0A7X3	SP:0001912	SP:0012083	11_24	CF-B-provisional	remote_sequence
SCF:0002211	AC:001913	Q04307	P35718	P20434	SP:0001913	SP:0007775	11_24	CF-B-provisional	remote_sequence
SCF:0002212	AC:001914	D0CD01	D0CG36	D0CD19	SP:0001914	SP:0007884	3_10	CF-B-provisional	remote_sequence
SCF:0002213	AC:001915	P38786	Q12530	P28005	SP:0001915	SP:0012005	11_24	CF-B-provisional	remote_sequence
SCF:0002214	AC:001917	P28005	P40993	P53218	SP:0001917	SP:0012088	3_10	CF-B-provisional	remote_sequence
SCF:0002215	AC:001918	E1C9L3	Q41038	Q32904	SP:0001918	SP:0008219	11_24	CF-B-provisional	medium
SCF:0002216	AC:001919	A0A1D5SLI4	A0A1D5UKZ4	A0A3B6IU74	SP:0001919	SP:0007270	11_24	CF-B-provisional	medium
SCF:0002217	AC:001925	Q6YXQ2	A0A2K1KN29	A9RT62	SP:0001925	SP:0011739	11_24	CF-B-provisional	medium
SCF:0002218	AC:001926	Q83E83	Q83AX9	Q83ER3	SP:0001926	SP:0007787	11_24	CF-B-provisional	remote_sequence
SCF:0002219	AC:001926	Q83E83	Q83AX9	Q83ER2	SP:0001926	SP:0007788	11_24	CF-B-provisional	remote_sequence
SCF:0002220	AC:001930	O15318	O15160	Q9H1D9	SP:0001930	SP:0012107	11_24	CF-B-provisional	remote_sequence
SCF:0002221	AC:001932	Q83D76	Q83ED6	Q83ER7	SP:0001932	SP:0008764	11_24	CF-B-provisional	remote_sequence
SCF:0002222	AC:001932	Q83D76	Q83ED6	Q83ES5	SP:0001932	SP:0008765	11_24	CF-B-provisional	remote_sequence
SCF:0002223	AC:001932	Q83D76	Q83ED6	Q83ER2	SP:0001932	SP:0008766	11_24	CF-B-provisional	remote_sequence
SCF:0002224	AC:001934	Q9SCY3	P26288	A0A1B1W4Z4	SP:0001934	SP:0008888	11_24	CF-B-provisional	remote_sequence
SCF:0002225	AC:001935	P29496	P54784	P53091	SP:0001935	SP:0009954	11_24	CF-B-provisional	remote_sequence
SCF:0002226	AC:001935	P29496	P54784	Q08032	SP:0001935	SP:0012114	11_24	CF-B-provisional	remote_sequence
SCF:0002227	AC:001935	P29496	P54784	P29469	SP:0001935	SP:0012115	11_24	CF-B-provisional	remote_sequence
SCF:0002228	AC:001935	P54784	P29496	P29469	SP:0001935	SP:0007672	11_24	CF-B-provisional	medium
SCF:0002229	AC:001935	P54784	P29496	P24279	SP:0001935	SP:0007010	11_24	CF-B-provisional	medium
SCF:0002230	AC:001935	P54784	P29496	P53091	SP:0001935	SP:0007012	11_24	CF-B-provisional	medium
SCF:0002231	AC:001936	G0SH10	G0S7B2	G0SED0	SP:0001936	SP:0012116	11_24	CF-B-provisional	remote_sequence
SCF:0002232	AC:001937	P46217	Q4JB12	P39463	SP:0001937	SP:0006052	11_24	CF-B-provisional	remote_sequence
SCF:0002233	AC:001938	P32481	P14741	P20459	SP:0001938	SP:0012120	11_24	CF-B-provisional	medium
SCF:0002234	AC:001939	Q3T084	Q3ZCI9	Q32L40	SP:0001939	SP:0011264	11_24	CF-B-provisional	medium
SCF:0002235	AC:001939	Q3T084	Q3ZCI9	Q2T9X2	SP:0001939	SP:0011892	11_24	CF-B-provisional	medium
SCF:0002236	AC:001939	Q3T084	Q3ZCI9	Q3MHL7	SP:0001939	SP:0011893	11_24	CF-B-provisional	remote_sequence
SCF:0002237	AC:001939	Q3ZCI9	Q3T084	Q3MHL7	SP:0001939	SP:0012122	11_24	CF-B-provisional	high
SCF:0002238	AC:001939	Q3ZCI9	Q3T084	Q2T9X2	SP:0001939	SP:0012123	11_24	CF-B-provisional	medium
SCF:0002239	AC:001939	Q3ZCI9	Q3T084	Q3T0K2	SP:0001939	SP:0012124	11_24	CF-B-provisional	medium
SCF:0002240	AC:001941	Q9Y244	Q969U7	P25789	SP:0001941	SP:0012128	11_24	CF-B-provisional	remote_sequence
SCF:0002241	AC:001941	Q9Y244	Q969U7	P25787	SP:0001941	SP:0012129	11_24	CF-B-provisional	remote_sequence
SCF:0002242	AC:001941	Q9Y244	Q969U7	P28072	SP:0001941	SP:0012130	11_24	CF-B-provisional	remote_sequence
SCF:0002243	AC:001942	P9WGY5	P9WGH9	P9WGH5	SP:0001942	SP:0006468	3_10	CF-A-provisional	medium
SCF:0002244	AC:001945	A0A2K3DHV6	A0A2K3DQ46	A0A2K3DLF7	SP:0001945	SP:0010161	11_24	CF-B-provisional	remote_sequence
SCF:0002245	AC:001945	A0A2K3DQ46	A0A2K3DHV6	A8HUP3	SP:0001945	SP:0007335	11_24	CF-B-provisional	remote_sequence
SCF:0002246	AC:001947	P09192	P12975	P14835	SP:0001947	SP:0012137	11_24	CF-B-provisional	medium
SCF:0002247	AC:001947	P12975	P09192	Q55274	SP:0001947	SP:0012140	11_24	CF-B-provisional	remote_sequence
SCF:0002248	AC:001951	Q96MG7	Q96MF7	Q8WV22	SP:0001951	SP:0008033	3_10	CF-B-provisional	remote_sequence
SCF:0002249	AC:001952	A4GDF1	A4GDH1	Q49QE8	SP:0001952	SP:0009349	3_10	CF-B-provisional	remote_sequence
SCF:0002250	AC:001953	A9SL09	A0A2K1IB10	A9RT62	SP:0001953	SP:0009640	11_24	CF-B-provisional	medium
SCF:0002251	AC:001953	A9SL09	A0A2K1IB10	A0A2K1IAD0	SP:0001953	SP:0006654	11_24	CF-B-provisional	remote_sequence
SCF:0002252	AC:001957	Q7Z4G1	Q9Y6G5	Q9P000	SP:0001957	SP:0009861	3_10	CF-B-provisional	medium
SCF:0002253	AC:001957	Q7Z4G1	Q9Y6G5	Q9NX08	SP:0001957	SP:0009862	3_10	CF-B-provisional	remote_sequence
SCF:0002254	AC:001957	Q7Z4G1	Q9Y6G5	Q9H0A8	SP:0001957	SP:0009863	3_10	CF-B-provisional	remote_sequence
SCF:0002255	AC:001959	P89102	Q06245	P32855	SP:0001959	SP:0010261	3_10	CF-B-provisional	remote_sequence
SCF:0002256	AC:001959	P89102	Q06245	P32844	SP:0001959	SP:0010292	3_10	CF-B-provisional	remote_sequence
SCF:0002257	AC:001959	P89102	Q06245	P19658	SP:0001959	SP:0010259	3_10	CF-B-provisional	remote_sequence
SCF:0002258	AC:001959	Q06245	P89102	P32855	SP:0001959	SP:0010293	3_10	CF-A-provisional	medium
SCF:0002259	AC:001959	Q06245	P89102	P22224	SP:0001959	SP:0010294	3_10	CF-A-provisional	medium
SCF:0002260	AC:001959	Q06245	P89102	P38261	SP:0001959	SP:0012158	3_10	CF-B-provisional	remote_sequence
SCF:0002261	AC:001960	D0FXW7	C1K004	Q56D18	SP:0001960	SP:0006561	11_24	CF-B-provisional	medium
SCF:0002262	AC:001961	P0ABA6	P0ABA0	P0A6E6	SP:0001961	SP:0011916	11_24	CF-B-provisional	remote_sequence
SCF:0002263	AC:001962	P17987	Q9NQP4	O60925	SP:0001962	SP:0008780	11_24	CF-B-provisional	medium
SCF:0002264	AC:001962	Q9NQP4	P17987	P50991	SP:0001962	SP:0006625	11_24	CF-B-provisional	medium
SCF:0002265	AC:001963	P06271	A0A1S4BFK7	A0A1S4CE74	SP:0001963	SP:0010244	11_24	CF-B-provisional	medium
SCF:0002266	AC:001964	P50370	Q08363	P37256	SP:0001964	SP:0012166	11_24	CF-B-provisional	remote_sequence
SCF:0002267	AC:001964	Q08363	P50370	P18263	SP:0001964	SP:0012169	11_24	CF-B-provisional	remote_sequence
SCF:0002268	AC:001964	Q08363	P50370	P37256	SP:0001964	SP:0012170	11_24	CF-B-provisional	remote_sequence
SCF:0002269	AC:001964	Q08363	P50370	P92277	SP:0001964	SP:0012171	11_24	CF-B-provisional	remote_sequence
SCF:0002270	AC:001965	P01865	U5LP42	P03472	SP:0001965	SP:0012172	3_10	CF-B-provisional	remote_sequence
SCF:0002271	AC:001968	O60925	P50990	P17987	SP:0001968	SP:0008780	11_24	CF-B-provisional	medium
SCF:0002272	AC:001968	O60925	P50990	P49368	SP:0001968	SP:0009021	11_24	CF-B-provisional	medium
SCF:0002273	AC:001968	P50990	O60925	O15212	SP:0001968	SP:0006523	11_24	CF-B-provisional	remote_sequence
SCF:0002274	AC:001969	A0A9R0IP63	A0A9R0JBX6	A0A9R0K533	SP:0001969	SP:0007297	11_24	CF-B-provisional	medium
