triplet_id	split	anchor	c	d	r	fam_a	fam_c	fam_d	ad_id	ac_id	ar_id
SCF:0000830	train_eligible	O75822	P62280	P62266	P50991	O75822	W5BFB7	P62266	SCF:0000830|AD	SCF:0000830|AC	SCF:0000830|AR
SCF:0000831	train_eligible	P62280	O75822	P23396	P50991	W5BFB7	O75822	G1TNM3	SCF:0000831|AD	SCF:0000831|AC	SCF:0000831|AR
SCF:0000832	train_eligible	P62280	O75822	P46782	O60925	W5BFB7	O75822	P46782	SCF:0000832|AD	SCF:0000832|AC	SCF:0000832|AR
SCF:0000839	train_eligible	O60925	P50991	P49368	P62280	O60925	P50991	Q3T0K2	SCF:0000839|AD	SCF:0000839|AC	SCF:0000839|AR
SCF:0000840	train_eligible	O60925	P50991	P17987	O75822	O60925	P50991	Q32L40	SCF:0000840|AD	SCF:0000840|AC	SCF:0000840|AR
SCF:0000841	train_eligible	P50991	O60925	Q9NQP4	O75822	P50991	O60925	Q9NQP4	SCF:0000841|AD	SCF:0000841|AC	SCF:0000841|AR
SCF:0000842	train_eligible	P50991	O60925	O15212	P28072	P50991	O60925	O15212	SCF:0000842|AD	SCF:0000842|AC	SCF:0000842|AR
SCF:0000846	train_eligible	A0A1S3YEW3	A0A1S3X147	A0A1S4CE74	A0A1S3YU01	A0A1S3YEW3	A0A1S3ZQT7	A0A9R0JBX6	SCF:0000846|AD	SCF:0000846|AC	SCF:0000846|AR
SCF:0000848	train_eligible	A8IJY7	A8IL21	A8INX1	A8IS47	A8IJY7	A8IL21	A8INX1	SCF:0000848|AD	SCF:0000848|AC	SCF:0000848|AR
SCF:0000849	train_eligible	A8IL21	A8IJY7	A0A2K3DG79	A0A2K3DHV6	A8IL21	A8IJY7	A0A2K3DG79	SCF:0000849|AD	SCF:0000849|AC	SCF:0000849|AR
SCF:0000850	train_eligible	A8IL21	A8IJY7	A8INX1	A8HUP3	A8IL21	A8IJY7	A8INX1	SCF:0000850|AD	SCF:0000850|AC	SCF:0000850|AR
SCF:0000851	train_eligible	A8IL21	A8IJY7	A8IS47	A8J353	A8IL21	A8IJY7	A8IS47	SCF:0000851|AD	SCF:0000851|AC	SCF:0000851|AR
SCF:0000852	train_eligible	P13393	P47076	P20433	P38121	P13393	P47076	P20433	SCF:0000852|AD	SCF:0000852|AC	SCF:0000852|AR
SCF:0000853	train_eligible	P13393	P47076	P20435	P38121	P13393	P47076	A0A4X1VEK9	SCF:0000853|AD	SCF:0000853|AC	SCF:0000853|AR
SCF:0000854	train_eligible	O95456	P28072	Q99436	O60925	O95456	P28072	P25043	SCF:0000854|AD	SCF:0000854|AC	SCF:0000854|AR
SCF:0000855	train_eligible	O95456	P28072	Q969U7	P48643	O95456	P28072	Q969U7	SCF:0000855|AD	SCF:0000855|AC	SCF:0000855|AR
SCF:0000856	train_eligible	P28072	O95456	Q99933	P48643	P28072	O95456	Q99933	SCF:0000856|AD	SCF:0000856|AC	SCF:0000856|AR
SCF:0000857	train_eligible	P28072	O95456	O14818	Q9UBD5	P28072	O95456	O14818	SCF:0000857|AD	SCF:0000857|AC	SCF:0000857|AR
SCF:0000858	train_eligible	O15212	P48643	P50991	P28072	O15212	P48643	P50991	SCF:0000858|AD	SCF:0000858|AC	SCF:0000858|AR
SCF:0000859	train_eligible	O15212	P48643	P40227	O95456	O15212	P48643	P40227	SCF:0000859|AD	SCF:0000859|AC	SCF:0000859|AR
SCF:0000860	train_eligible	Q95695	Q9SGH4	O80634	O22993	Q95695	Q9SGH4	O80634	SCF:0000860|AD	SCF:0000860|AC	SCF:0000860|AR
SCF:0000861	train_eligible	Q95695	Q9SGH4	Q9XI73	O22993	Q95695	Q9SGH4	Q9XI73	SCF:0000861|AD	SCF:0000861|AC	SCF:0000861|AR
SCF:0000863	train_eligible	Q22YU3	A4VE64	Q24CE5	I7MCM8	Q22YU3	Q1HFW2	Q24CE5	SCF:0000863|AD	SCF:0000863|AC	SCF:0000863|AR
SCF:0000864	train_eligible	Q22YU3	A4VE64	Q24DI9	I7MCM8	Q22YU3	Q1HFW2	Q24DI9	SCF:0000864|AD	SCF:0000864|AC	SCF:0000864|AR
SCF:0000867	train_eligible	P49736	Q9UBD5	Q9Y5B9	O95456	P49735	Q9UBD5	Q9Y5B9	SCF:0000867|AD	SCF:0000867|AC	SCF:0000867|AR
SCF:0000868	train_eligible	Q9UBD5	P49736	P33993	P04908	Q9UBD5	P49735	P33993	SCF:0000868|AD	SCF:0000868|AC	SCF:0000868|AR
SCF:0000869	train_eligible	Q9UBD5	P49736	P25205	O14746	Q9UBD5	P49735	P25205	SCF:0000869|AD	SCF:0000869|AC	SCF:0000869|AR
SCF:0000870	train_eligible	Q9UBD5	P49736	Q13415	Q9BS16	Q9UBD5	P49735	Q13415	SCF:0000870|AD	SCF:0000870|AC	SCF:0000870|AR
SCF:0000871	train_eligible	A0A1S3ZQT7	A0AA96C3P8	A0A1S3ZSI0	A0A1S3XP85	A0A1S3ZQT7	A0AA96C3P8	A0A1S3ZSI0	SCF:0000871|AD	SCF:0000871|AC	SCF:0000871|AR
SCF:0000872	train_eligible	O14746	P04908	Q9BTM1	P49736	O14746	P0C0S5	P0C0S5	SCF:0000872|AD	SCF:0000872|AC	SCF:0000872|AR
SCF:0000873	train_eligible	P04908	O14746	P30876	P49736	P0C0S5	O14746	I3LGP4	SCF:0000873|AD	SCF:0000873|AC	SCF:0000873|AR
SCF:0000874	train_eligible	A0A2K3DLI2	A0A2K3DQ46	A0A2K3DLF7	A8IS47	A0A2K3DLI2	A0A2K3DQ46	A0A2K3DLF7	SCF:0000874|AD	SCF:0000874|AC	SCF:0000874|AR
SCF:0000877	train_eligible	Q8DHA7	Q8DMP8	Q9F1R6	Q8DIF8	Q8DHA7	Q8DMP8	Q9F1R6	SCF:0000877|AD	SCF:0000877|AC	SCF:0000877|AR
SCF:0000878	train_eligible	Q8DMP8	Q8DHA7	Q8DIN8	Q8DIF8	Q8DMP8	Q8DHA7	P32974	SCF:0000878|AD	SCF:0000878|AC	SCF:0000878|AR
SCF:0000879	train_eligible	Q8DMP8	Q8DHA7	P12241	Q8DHJ2	Q8DMP8	Q8DHA7	P32974	SCF:0000879|AD	SCF:0000879|AC	SCF:0000879|AR
SCF:0000882	train_eligible	Q2FW39	Q2G2Q4	Q2FW18	Q2G111	A0A1M6R974	Q2G2Q4	P62399	SCF:0000882|AD	SCF:0000882|AC	SCF:0000882|AR
SCF:0000883	train_eligible	Q2G2Q4	Q2FW39	Q2FW31	Q2FW20	Q2G2Q4	A0A1M6R974	Q50296	SCF:0000883|AD	SCF:0000883|AC	SCF:0000883|AR
SCF:0000884	train_eligible	P0A7U3	P69222	P0A7T7	P0A8A8	A0QSD5	Q5SHR1	A0A2V3DLV3	SCF:0000884|AD	SCF:0000884|AC	SCF:0000884|AR
SCF:0000886	train_eligible	P0A7U3	P69222	P0A7M6	P0AF28	A0QSD5	Q5SHR1	P0A7M6	SCF:0000886|AD	SCF:0000886|AC	SCF:0000886|AR
SCF:0000888	train_eligible	A0A3Q7HSH1	P49215	A0A3Q7IN69	A0A3Q7GDB0	A0A3Q7HSH1	C4M0Z2	A0A3Q7IN69	SCF:0000888|AD	SCF:0000888|AC	SCF:0000888|AR
SCF:0000889	train_eligible	P49215	A0A3Q7HSH1	A0A3Q7HQH0	A0A3Q7I5D6	C4M0Z2	A0A3Q7HSH1	A0A3Q7HQH0	SCF:0000889|AD	SCF:0000889|AC	SCF:0000889|AR
SCF:0000890	train_eligible	A0A2K3DHV6	A0A2K3DLI2	A0A2K3DVJ8	A8INX1	A0A2K3DHV6	A0A2K3DLI2	A0A2K3DVJ8	SCF:0000890|AD	SCF:0000890|AC	SCF:0000890|AR
SCF:0000891	train_eligible	A0A2K3DLI2	A0A2K3DHV6	A0A2K3CRM9	A8INX1	A0A2K3DLI2	A0A2K3DHV6	A0A2K3CRM9	SCF:0000891|AD	SCF:0000891|AC	SCF:0000891|AR
SCF:0000892	train_eligible	P0A8T7	P0AF28	P0A7V8	P69222	P0A8T7	P0AF28	P80373	SCF:0000892|AD	SCF:0000892|AC	SCF:0000892|AR
SCF:0000893	train_eligible	P0A8T7	P0AF28	P0A7V3	P69222	P0A8T7	P0AF28	P80372	SCF:0000893|AD	SCF:0000893|AC	SCF:0000893|AR
SCF:0000894	train_eligible	P0A8T7	P0AF28	P0AFW0	P0A7T7	P0A8T7	P0AF28	P0AFW0	SCF:0000894|AD	SCF:0000894|AC	SCF:0000894|AR
SCF:0000895	train_eligible	A0T0T5	B8C770	B8C0K4	B8CEQ3	E1C9K8	B8C770	B8C0K4	SCF:0000895|AD	SCF:0000895|AC	SCF:0000895|AR
SCF:0000896	train_eligible	A0T0T5	B8C770	B8BUW3	B8CEQ3	E1C9K8	B8C770	B8BUW3	SCF:0000896|AD	SCF:0000896|AC	SCF:0000896|AR
SCF:0000898	train_eligible	B8LEV1	B8CEQ3	B8BUW3	B8C770	A0A4V8H005	B8CEQ3	B8BUW3	SCF:0000898|AD	SCF:0000898|AC	SCF:0000898|AR
SCF:0000902	train_eligible	P62807	Q9BS16	P0CG47	P49736	O23629	Q9BS16	P0CG47	SCF:0000902|AD	SCF:0000902|AC	SCF:0000902|AR
SCF:0000903	train_eligible	P62807	Q9BS16	Q13352	O95456	O23629	Q9BS16	Q13352	SCF:0000903|AD	SCF:0000903|AC	SCF:0000903|AR
SCF:0000904	train_eligible	Q9BS16	P62807	Q93077	Q13216	Q9BS16	O23629	P0C0S5	SCF:0000904|AD	SCF:0000904|AC	SCF:0000904|AR
SCF:0000906	train_eligible	P0A444	Q8DG60	Q9F1L5	Q8DJZ6	P0A444	Q8DG60	Q9F1L5	SCF:0000906|AD	SCF:0000906|AC	SCF:0000906|AR
SCF:0000907	train_eligible	Q8DG60	P0A444	Q8DIF8	Q8DMP8	Q8DG60	P0A444	D0VWR7	SCF:0000907|AD	SCF:0000907|AC	SCF:0000907|AR
SCF:0000908	train_eligible	P12975	P74564	P72712	P09192	B8LEQ8	P74564	P72712	SCF:0000908|AD	SCF:0000908|AC	SCF:0000908|AR
SCF:0000909	train_eligible	A0A2K3DGW6	A8HUP3	A0A2K3DHV6	A8INX1	A0A2K3DGW6	A8HUP3	A0A2K3DHV6	SCF:0000909|AD	SCF:0000909|AC	SCF:0000909|AR
SCF:0000914	train_eligible	O13877	Q09177	P87123	P87310	C4R009	Q09177	P87123	SCF:0000914|AD	SCF:0000914|AC	SCF:0000914|AR
SCF:0000918	train_eligible	Q5JS54	O95456	O14818	Q9BS16	Q5JS54	O95456	O14818	SCF:0000918|AD	SCF:0000918|AC	SCF:0000918|AR
SCF:0000919	train_eligible	Q6NLH0	O81098	Q9M1J2	O22993	P36954	O81098	Q9M1J2	SCF:0000919|AD	SCF:0000919|AC	SCF:0000919|AR
SCF:0000925	train_eligible	P04969	P21467	P21472	P21476	Q50296	Q839E7	P21472	SCF:0000925|AD	SCF:0000925|AC	SCF:0000925|AR
SCF:0000927	train_eligible	P21467	P04969	P21470	P21477	Q839E7	Q50296	A0A1M6R974	SCF:0000927|AD	SCF:0000927|AC	SCF:0000927|AR
SCF:0000928	train_eligible	P21467	P04969	P46898	P21473	Q839E7	Q50296	A0A063X781	SCF:0000928|AD	SCF:0000928|AC	SCF:0000928|AR
SCF:0000929	train_eligible	P62877	Q13216	Q13309	P62807	P62877	Q13216	Q13309	SCF:0000929|AD	SCF:0000929|AC	SCF:0000929|AR
SCF:0000930	train_eligible	P62877	Q13216	Q712K3	P36954	P62877	Q13216	P49427	SCF:0000930|AD	SCF:0000930|AC	SCF:0000930|AR
SCF:0000932	train_eligible	P06505	A0A9R0JBX6	A0A9R0IWV5	A0A9R0K533	P06505	A0A9R0JBX6	A0A9R0IWV5	SCF:0000932|AD	SCF:0000932|AC	SCF:0000932|AR
SCF:0000933	train_eligible	P06505	A0A9R0JBX6	A0A9R0K7U8	A0A9R0K533	P06505	A0A9R0JBX6	A0A9R0K7U8	SCF:0000933|AD	SCF:0000933|AC	SCF:0000933|AR
SCF:0000934	train_eligible	Q24CL2	W7WX86	I7MDA9	A4VE64	Q24CL2	W7WX86	I7MDA9	SCF:0000934|AD	SCF:0000934|AC	SCF:0000934|AR
SCF:0000935	train_eligible	W7WX86	Q24CL2	Q23YW7	A4VE64	W7WX86	Q24CL2	Q23YW7	SCF:0000935|AD	SCF:0000935|AC	SCF:0000935|AR
SCF:0000938	train_eligible	P04908	P36954	P62987	Q13216	P0C0S5	P36954	P62987	SCF:0000938|AD	SCF:0000938|AC	SCF:0000938|AR
SCF:0000939	train_eligible	P36954	P04908	P68431	Q93079	P36954	P0C0S5	P02299	SCF:0000939|AD	SCF:0000939|AC	SCF:0000939|AR
SCF:0000940	train_eligible	P0A707	P0A7T7	P69222	P0AF28	Q5SKU2	A0A2V3DLV3	Q5SHR1	SCF:0000940|AD	SCF:0000940|AC	SCF:0000940|AR
SCF:0000941	train_eligible	P0A7T7	P0A707	P0A7V8	P0AG30	A0A2V3DLV3	Q5SKU2	P80373	SCF:0000941|AD	SCF:0000941|AC	SCF:0000941|AR
SCF:0000943	train_eligible	Q8N884	Q93079	O60814	S6B2B6	Q8N884	O23629	O23629	SCF:0000943|AD	SCF:0000943|AC	SCF:0000943|AR
SCF:0000944	train_eligible	Q8N884	Q93079	Q99877	S6B2B6	Q8N884	O23629	O23629	SCF:0000944|AD	SCF:0000944|AC	SCF:0000944|AR
SCF:0000946	train_eligible	A0QS96	A0QSD7	A0QSG1	A0QVB8	P21472	P80372	P62399	SCF:0000946|AD	SCF:0000946|AC	SCF:0000946|AR
SCF:0000948	train_eligible	A0QSD7	A0QS96	A0QSG5	A0R7F7	P80372	P21472	Q2FW22	SCF:0000948|AD	SCF:0000948|AC	SCF:0000948|AR
SCF:0000956	train_eligible	P0DOX7	S6B2B6	S6C4S0	P04908	Q8TCD0	S6C4S0	S6C4S0	SCF:0000956|AD	SCF:0000956|AC	SCF:0000956|AR
SCF:0000957	train_eligible	P0DOX7	S6B2B6	Q6GMX6	Q93079	Q8TCD0	S6C4S0	Q6N030	SCF:0000957|AD	SCF:0000957|AC	SCF:0000957|AR
SCF:0000959	train_eligible	S6B2B6	P0DOX7	Q6GMX4	Q8N668	S6C4S0	Q8TCD0	G0YP42	SCF:0000959|AD	SCF:0000959|AC	SCF:0000959|AR
SCF:0000962	train_eligible	Q9SUI6	Q8LCQ4	Q9SUI4	Q39212	A0A2K1JDR4	F2D0D5	A8IL32	SCF:0000962|AD	SCF:0000962|AC	SCF:0000962|AR
SCF:0000964	train_eligible	A8IJY7	A8J353	A8INX1	A8IL21	A8IJY7	A8J353	A8INX1	SCF:0000964|AD	SCF:0000964|AC	SCF:0000964|AR
SCF:0000965	train_eligible	A8J353	A8IJY7	A8INX1	Q75VY6	A8J353	A8IJY7	A8INX1	SCF:0000965|AD	SCF:0000965|AC	SCF:0000965|AR
SCF:0000966	train_eligible	P0A800	P0AG30	P0A7Z4	P0A707	P0A800	P0AG30	P0A7Z4	SCF:0000966|AD	SCF:0000966|AC	SCF:0000966|AR
SCF:0000967	train_eligible	P0A800	P0AG30	A0A377VEN9	P0A707	P0A800	P0AG30	A0A377VEN9	SCF:0000967|AD	SCF:0000967|AC	SCF:0000967|AR
SCF:0000969	train_eligible	P40422	Q04307	P27999	Q12321	P40422	Q9Y2Y1	C4QY79	SCF:0000969|AD	SCF:0000969|AC	SCF:0000969|AR
SCF:0000970	train_eligible	P40422	Q04307	P32529	P47822	P40422	Q9Y2Y1	P32529	SCF:0000970|AD	SCF:0000970|AC	SCF:0000970|AR
SCF:0000972	train_eligible	P37382	Q09191	Q10317	O94646	P37382	Q09191	Q10317	SCF:0000972|AD	SCF:0000972|AC	SCF:0000972|AR
SCF:0000984	train_eligible	Q86X83	Q8N668	Q9GZQ3	P0DOX7	Q86X83	Q8N668	Q9GZQ3	SCF:0000984|AD	SCF:0000984|AC	SCF:0000984|AR
SCF:0000985	train_eligible	Q86X83	Q8N668	Q9H0A8	Q96P70	Q86X83	Q8N668	Q9H0A8	SCF:0000985|AD	SCF:0000985|AC	SCF:0000985|AR
SCF:0000986	train_eligible	Q86X83	Q8N668	Q9NX08	Q96P70	Q86X83	Q8N668	Q9NX08	SCF:0000986|AD	SCF:0000986|AC	SCF:0000986|AR
SCF:0000987	train_eligible	Q8N668	Q86X83	Q86VX2	P28066	Q8N668	Q86X83	Q86VX2	SCF:0000987|AD	SCF:0000987|AC	SCF:0000987|AR
SCF:0000988	train_eligible	Q8N668	Q86X83	Q9NX08	P40227	Q8N668	Q86X83	Q9NX08	SCF:0000988|AD	SCF:0000988|AC	SCF:0000988|AR
SCF:0000989	train_eligible	Q8N668	Q86X83	Q9P000	P40227	Q8N668	Q86X83	Q9P000	SCF:0000989|AD	SCF:0000989|AC	SCF:0000989|AR
SCF:0000990	train_eligible	P38550	A0A1S3YEW3	A0A1S3XP85	A0A1S4BFK7	P11704	A0A1S3YEW3	A0A1S3X2G3	SCF:0000990|AD	SCF:0000990|AC	SCF:0000990|AR
SCF:0000991	train_eligible	P28066	Q96P70	Q13200	Q8N668	P28066	Q96P70	Q13200	SCF:0000991|AD	SCF:0000991|AC	SCF:0000991|AR
SCF:0000992	train_eligible	P28066	Q96P70	Q99460	Q8N668	P28066	Q96P70	Q99460	SCF:0000992|AD	SCF:0000992|AC	SCF:0000992|AR
SCF:0000993	train_eligible	Q96P70	P28066	P25787	Q86X83	Q96P70	P28066	P25787	SCF:0000993|AD	SCF:0000993|AC	SCF:0000993|AR
SCF:0000996	train_eligible	A8IFG7	Q75VY6	A8ITV3	A8IJY7	A8IFG7	A0A4V8H000	A8ITV3	SCF:0000996|AD	SCF:0000996|AC	SCF:0000996|AR
SCF:0000997	train_eligible	A8IFG7	Q75VY6	A8IKC8	P32974	A8IFG7	A0A4V8H000	A0A4V8H004	SCF:0000997|AD	SCF:0000997|AC	SCF:0000997|AR
SCF:0000998	train_eligible	Q9FJ98	Q39212	Q39211	Q8LCQ4	A0A4X1VEK9	Q39212	Q39212	SCF:0000998|AD	SCF:0000998|AC	SCF:0000998|AR
SCF:0001000	train_eligible	O60925	P40227	P49368	Q86X83	O60925	P40227	Q3T0K2	SCF:0001000|AD	SCF:0001000|AC	SCF:0001000|AR
SCF:0001001	train_eligible	O60925	P40227	P17987	Q86X83	O60925	P40227	Q32L40	SCF:0001001|AD	SCF:0001001|AC	SCF:0001001|AR
SCF:0001002	train_eligible	P40227	O60925	Q9UHV9	Q8IY47	P40227	O60925	Q9UHV9	SCF:0001002|AD	SCF:0001002|AC	SCF:0001002|AR
SCF:0001003	train_eligible	P40227	O60925	O15212	Q13618	P40227	O60925	O15212	SCF:0001003|AD	SCF:0001003|AC	SCF:0001003|AR
SCF:0001004	train_eligible	P40227	O60925	Q99471	Q13618	P40227	O60925	Q99471	SCF:0001004|AD	SCF:0001004|AC	SCF:0001004|AR
SCF:0001010	train_eligible	A0A0F6NGI2	E1C9L3	A0A0M3KL10	A0A0H2UKZ4	T1RIQ1	E1C9L3	A0A0M3KL10	SCF:0001010|AD	SCF:0001010|AC	SCF:0001010|AR
SCF:0001011	train_eligible	A0A0F6NGI2	E1C9L3	A0A0M3KL13	A0A0H2UKZ4	T1RIQ1	E1C9L3	A0A0M3KL13	SCF:0001011|AD	SCF:0001011|AC	SCF:0001011|AR
SCF:0001012	train_eligible	E1C9L3	A0A0F6NGI2	P05310	Q41038	E1C9L3	T1RIQ1	A0T0M8	SCF:0001012|AD	SCF:0001012|AC	SCF:0001012|AR
SCF:0001013	train_eligible	E1C9L3	A0A0F6NGI2	A0A0F6NFW5	P16002	E1C9L3	T1RIQ1	A0T0M8	SCF:0001013|AD	SCF:0001013|AC	SCF:0001013|AR
SCF:0001014	train_eligible	P19569	P74564	P72712	P09192	E1C9K8	P74564	P72712	SCF:0001014|AD	SCF:0001014|AC	SCF:0001014|AR
SCF:0001018	train_eligible	A0A063X745	A0A063XCG5	A0A063X754	A0A063X8U6	A0A063X745	A0A063XCG5	A0A063X754	SCF:0001018|AD	SCF:0001018|AC	SCF:0001018|AR
SCF:0001026	train_eligible	Q9XFH4	Q9FJE8	P06897	Q9SYW8	Q9XFH4	P0C0S5	P0C0S5	SCF:0001026|AD	SCF:0001026|AC	SCF:0001026|AR
SCF:0001027	train_eligible	Q9XFH4	Q9FJE8	P02281	Q9SY97	Q9XFH4	P0C0S5	O23629	SCF:0001027|AD	SCF:0001027|AC	SCF:0001027|AR
SCF:0001028	train_eligible	Q9XFH4	Q9FJE8	P84233	Q9SUI4	Q9XFH4	P0C0S5	P02299	SCF:0001028|AD	SCF:0001028|AC	SCF:0001028|AR
SCF:0001029	train_eligible	P47822	Q12321	P32569	Q04307	P47822	Q12321	P32569	SCF:0001029|AD	SCF:0001029|AC	SCF:0001029|AR
SCF:0001030	train_eligible	Q12321	P47822	P33308	Q04307	Q12321	P47822	P33308	SCF:0001030|AD	SCF:0001030|AC	SCF:0001030|AR
SCF:0001034	train_eligible	Q2G111	Q2FW23	P48940	P60430	A0A2V3DLV3	Q839E7	P17291	SCF:0001034|AD	SCF:0001034|AC	SCF:0001034|AR
SCF:0001035	train_eligible	Q2G111	Q2FW23	Q2FW31	P0A0H0	A0A2V3DLV3	Q839E7	Q50296	SCF:0001035|AD	SCF:0001035|AC	SCF:0001035|AR
SCF:0001036	train_eligible	F5HRS7	A0A063X781	A0A063XCH0	A0A063XCG5	P0CI78	A0A063X781	A0A063XCH0	SCF:0001036|AD	SCF:0001036|AC	SCF:0001036|AR
SCF:0001037	train_eligible	P25043	P36040	P28062	P35718	P25043	P36040	P28074	SCF:0001037|AD	SCF:0001037|AC	SCF:0001037|AR
SCF:0001038	train_eligible	P36040	P25043	P21242	P35718	P36040	P25043	P25788	SCF:0001038|AD	SCF:0001038|AC	SCF:0001038|AR
SCF:0001039	train_eligible	P36040	P25043	P23638	P13393	P36040	P25043	P23638	SCF:0001039|AD	SCF:0001039|AC	SCF:0001039|AR
SCF:0001040	train_eligible	P36040	P25043	P30656	P13393	P36040	P25043	P30656	SCF:0001040|AD	SCF:0001040|AC	SCF:0001040|AR
SCF:0001041	train_eligible	P13393	P35718	P20434	P36040	P13393	P35718	Q09191	SCF:0001041|AD	SCF:0001041|AC	SCF:0001041|AR
SCF:0001042	train_eligible	P13393	P35718	P32773	P25043	P13393	P35718	P32773	SCF:0001042|AD	SCF:0001042|AC	SCF:0001042|AR
SCF:0001043	train_eligible	P35718	P13393	P47076	P25043	P35718	P13393	P47076	SCF:0001043|AD	SCF:0001043|AC	SCF:0001043|AR
SCF:0001044	train_eligible	P35718	P13393	P20435	P25043	P35718	P13393	A0A4X1VEK9	SCF:0001044|AD	SCF:0001044|AC	SCF:0001044|AR
SCF:0001045	train_eligible	A0A2K3E6S5	P32974	P37256	Q75VY6	A0A2K3E6S5	P32974	O19927	SCF:0001045|AD	SCF:0001045|AC	SCF:0001045|AR
SCF:0001046	train_eligible	P10793	A0A0H2UKZ4	A0A0M3KL12	E1C9L2	A0A4V8H005	A0A0H2UKZ4	A0A0H2UKZ4	SCF:0001046|AD	SCF:0001046|AC	SCF:0001046|AR
SCF:0001047	train_eligible	P10793	A0A0H2UKZ4	B7FRW2	P16002	A0A4V8H005	A0A0H2UKZ4	B7FRW2	SCF:0001047|AD	SCF:0001047|AC	SCF:0001047|AR
SCF:0001050	train_eligible	A0A0F6NGI2	Q41038	Q01667	E1C9L3	T1RIQ1	F2D0D5	A0A9R0J8B1	SCF:0001050|AD	SCF:0001050|AC	SCF:0001050|AR
SCF:0001051	train_eligible	Q41038	A0A0F6NGI2	P05310	E1C9L3	F2D0D5	T1RIQ1	A0T0M8	SCF:0001051|AD	SCF:0001051|AC	SCF:0001051|AR
SCF:0001052	train_eligible	P08980	P00289	P00166	A0A9R0K533	P08980	P16002	P00166	SCF:0001052|AD	SCF:0001052|AC	SCF:0001052|AR
SCF:0001053	train_eligible	Q99627	Q8IY47	Q13619	O60925	Q99627	Q8IY47	Q13619	SCF:0001053|AD	SCF:0001053|AC	SCF:0001053|AR
SCF:0001054	train_eligible	Q99627	Q13618	Q13619	O60925	Q99627	Q13618	Q13619	SCF:0001054|AD	SCF:0001054|AC	SCF:0001054|AR
SCF:0001055	train_eligible	Q99627	Q13618	Q13616	O60925	Q99627	Q13618	Q13616	SCF:0001055|AD	SCF:0001055|AC	SCF:0001055|AR
SCF:0001057	train_eligible	P27999	Q02792	P19263	P53378	C4QY79	C4R5R1	P19263	SCF:0001057|AD	SCF:0001057|AC	SCF:0001057|AR
SCF:0001059	train_eligible	P02557	P53378	P09733	Q02792	P07437	P53378	P09733	SCF:0001059|AD	SCF:0001059|AC	SCF:0001059|AR
SCF:0001060	train_eligible	P53378	P02557	P09733	P38042	P53378	P07437	P09733	SCF:0001060|AD	SCF:0001060|AC	SCF:0001060|AR
SCF:0001061	train_eligible	P63096	Q99731	P09341	Q9UBF6	P50148	Q99731	P09341	SCF:0001061|AD	SCF:0001061|AC	SCF:0001061|AR
SCF:0001062	train_eligible	P63096	Q99731	P48061	Q9UJX3	P50148	Q99731	P48061	SCF:0001062|AD	SCF:0001062|AC	SCF:0001062|AR
SCF:0001063	train_eligible	P63096	Q99731	P22362	Q9UJX3	P50148	Q99731	P22362	SCF:0001063|AD	SCF:0001063|AC	SCF:0001063|AR
SCF:0001064	train_eligible	Q22MV2	Q24DI9	Q1HFV9	A4VE64	Q22MV2	Q24DI9	Q24DI9	SCF:0001064|AD	SCF:0001064|AC	SCF:0001064|AR
SCF:0001065	train_eligible	Q22MV2	Q24DI9	Q1HFW2	A4VE64	Q22MV2	Q24DI9	Q1HFW2	SCF:0001065|AD	SCF:0001065|AC	SCF:0001065|AR
SCF:0001066	train_eligible	Q22MV2	Q24DI9	W7XJB1	A4VE64	Q22MV2	Q24DI9	W7XJB1	SCF:0001066|AD	SCF:0001066|AC	SCF:0001066|AR
SCF:0001068	train_eligible	Q1HFX4	Q1HFW0	Q1HFW2	Q1HFV9	Q1HFX4	Q24CE5	Q1HFW2	SCF:0001068|AD	SCF:0001068|AC	SCF:0001068|AR
SCF:0001069	train_eligible	Q1HFX4	Q1HFW0	W7XJB1	Q1HFV9	Q1HFX4	Q24CE5	W7XJB1	SCF:0001069|AD	SCF:0001069|AC	SCF:0001069|AR
SCF:0001070	train_eligible	Q1HFX4	Q1HFW0	Q22R86	Q1HFX1	Q1HFX4	Q24CE5	Q22R86	SCF:0001070|AD	SCF:0001070|AC	SCF:0001070|AR
SCF:0001073	train_eligible	A8IJ60	A8IJY7	A0A2K3DG79	A0A2K3DLI2	A8IJ60	A8IJY7	A0A2K3DG79	SCF:0001073|AD	SCF:0001073|AC	SCF:0001073|AR
SCF:0001074	train_eligible	A8IJ60	A8IJY7	A8IL21	A0A2K3DLI2	A8IJ60	A8IJY7	A8IL21	SCF:0001074|AD	SCF:0001074|AC	SCF:0001074|AR
SCF:0001075	train_eligible	A8IJ60	A8IJY7	A8INX1	A0A2K3DM81	A8IJ60	A8IJY7	A8INX1	SCF:0001075|AD	SCF:0001075|AC	SCF:0001075|AR
SCF:0001076	train_eligible	A8IJY7	A8IJ60	A8INX1	A8IH07	A8IJY7	A8IJ60	A8INX1	SCF:0001076|AD	SCF:0001076|AC	SCF:0001076|AR
SCF:0001083	train_eligible	P72798	P74810	P74149	Q55329	P72798	P74810	P74149	SCF:0001083|AD	SCF:0001083|AC	SCF:0001083|AR
SCF:0001084	train_eligible	Q92905	Q9UBF6	P62877	Q99731	Q92905	P62877	P62877	SCF:0001084|AD	SCF:0001084|AC	SCF:0001084|AR
SCF:0001086	train_eligible	P0A431	Q8DHJ2	Q8DHA7	Q8DMP8	P0A431	Q8DHJ2	Q8DHA7	SCF:0001086|AD	SCF:0001086|AC	SCF:0001086|AR
