ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:001298	P0CI78	P70974	224308	6ppk	22	11_24	32	32	coordinate_verified_open_wedge	0.5146	0.9724	18.341	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0CI78	A0A063XCH0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001299	E9NPX1	I0YQ13	574566	9kqq	20	11_24	2	2	coordinate_verified_open_wedge	0.9167	0.8451	41.060	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	E9NPX1		assembly_context_direct_noncontact_not_universal_nonbinder
AC:001300	Q86VX2	Q9UBI1	9606	8p0w	12	11_24	3	3	coordinate_verified_open_wedge	1.0000	1.0000	24.463	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q86VX2	Q9UBI1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001301	O97183	Q24320	7227	9mu8	10	3_10	3	3	coordinate_verified_open_wedge	0.9782	0.8855	45.422	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001302	B3H6Z4	Q95695	3702	7wff	17	11_24	2	2	coordinate_verified_open_wedge	0.5776	0.9489	36.965	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	B3H6Z4	Q95695	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001303	A0A4V8H002	A0A4V8H009	325651	6igz	23	11_24	1	1	coordinate_verified_open_wedge	0.8243	0.6617	27.379	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A4V8H004	A0A2P6TPU7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001304	P14225	Q00914	3055	7bgi	21	11_24	16	16	coordinate_verified_open_wedge	1.1150	0.9877	10.122	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P14225	A0A4V8H005	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001305	A0A4V8GZZ3	A0A4V8H004	325651	6igz	23	11_24	1	1	coordinate_verified_open_wedge	1.0000	0.8245	73.856	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q55329	A0A4V8H004	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001306	E1C9K9	Q32904	3888	4rku	17	11_24	2	2	coordinate_verified_open_wedge	1.1884	0.5491	51.875	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	E1C9K9	A0A2K1IB10	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001307	A0A0G4HFQ7	A0A0G4HNB1	1169474	9hyu	19	11_24	1	1	coordinate_verified_open_wedge	1.0569	0.8198	62.956	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A0G4HFQ7	A0A0G4HNB1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001308	A0A1G4KPQ9	F2QZ97	981350	8ucj	12	11_24	1	1	coordinate_verified_open_wedge	0.9048	0.9375	14.964	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	A0A1G4KPQ9	F2QZ97	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001309	P62656	P62662	262724	4kvb	19	11_24	19	37	coordinate_verified_open_wedge	0.9836	0.9180	17.631	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P62656	A0QVB8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001310	Q76B86	Q9TM20	2771	4yuu	22	11_24	1	2	coordinate_verified_open_wedge	0.5092	0.7500	39.679	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		Q8DIP0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001311	P07703	P46678	559292	6eu0	20	11_24	9	9	coordinate_verified_open_wedge	1.0000	0.5707	17.911	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P07703	P46678	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001312	A0A2K1IKE2	A0A2K1KN29	3218	6l35	17	11_24	1	1	coordinate_verified_open_wedge	0.4627	0.7266	22.801	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		Q84Y02	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001313	M9NUF0	M9NUF1	1541887	8vhx	8	3_10	1	1	coordinate_verified_open_wedge	0.8554	0.9917	19.243	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001314	A0QU28	A0QU31	246196	8e9i	15	11_24	3	3	coordinate_verified_open_wedge	0.9222	0.5237	9.934	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001315	Q03124	Q12406	559292	6tda	21	11_24	2	2	coordinate_verified_open_wedge	0.6317	0.8134	14.301	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q03124	Q12406	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001316	I7MG46	Q24CL2	312017	8th8	18	11_24	2	2	coordinate_verified_open_wedge	0.9270	1.0000	119.713	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	I7MG46	Q24CL2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001317	P02359	P0A707	83333	9ss2	22	11_24	5	5	coordinate_verified_open_wedge	0.8436	0.9167	10.454	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P17291	Q5SKU2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001318	P16679	P16687	83333	7z15	12	11_24	2	2	coordinate_verified_open_wedge	0.9912	0.9972	35.987	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P16679	P16687	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001319	B7IA15	B7IA25	480119	6v3e	19	11_24	18	18	coordinate_verified_open_wedge	0.9952	0.9924	15.814	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001320	O70458	Q00560	10090	8v2b	3	3_10	2	2	coordinate_verified_open_wedge	0.7240	0.6358	9.028	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001321	F4J3N2	Q9SAJ3	3702	8xkv	17	11_24	2	2	coordinate_verified_open_wedge	0.6977	0.8343	11.893	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	F4J3N2	Q9SAJ3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001322	A0A8D1GCS3	I3LGP4	9823	9mlc	24	11_24	1	1	coordinate_verified_open_wedge	0.6848	0.8862	8.574	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	A0A8D1GCS3	I3LGP4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001323	P07470	Q01321	9913	9w2z	14	11_24	1	1	coordinate_verified_open_wedge	0.6875	0.9878	39.197	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	P07470	O00483	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001324	T1RJ05	T1RJZ1	145522	8zo9	21	11_24	10	10	coordinate_verified_open_wedge	0.8649	0.9942	45.494	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001325	P0DP92	P37652	83333	9fp0	13	11_24	2	2	coordinate_verified_open_wedge	0.9600	0.6277	11.212	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001326	C4LTS8	C4M5V7	294381	9v1k	13	11_24	2	2	coordinate_verified_open_wedge	0.5639	0.8305	12.689	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001327	Q9S7N7	Q9SUI5	3702	9gc2	17	11_24	7	7	coordinate_verified_open_wedge	0.5000	0.7231	25.021	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B6U534	A0A4V8GZZ4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001328	P32563	P38784	559292	8eas	18	11_24	1	1	coordinate_verified_open_wedge	0.8833	0.7182	12.053	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	P32563	P38784	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001329	P48011	Q09177	284812	7aod	24	11_24	3	3	coordinate_verified_open_wedge	0.7143	0.7600	10.944	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P48011	Q09177	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001330	A0QSG2	A0QVB8	246196	8wi9	23	11_24	11	11	coordinate_verified_open_wedge	0.9836	0.8231	21.674	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P62656	A0QVB8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001331	E3UIU2	E3UIU5	130081	9kc5	20	11_24	1	1	coordinate_verified_open_wedge	0.9877	0.8519	8.623	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		E3UIU5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001332	B7GL82	B7GL97	491915	6z16	14	11_24	1	1	coordinate_verified_open_wedge	0.9727	1.0000	28.310	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	B7GL82		assembly_context_direct_noncontact_not_universal_nonbinder
AC:001333	Q8DIN8	Q8DJZ6	197221	1s5l	19	11_24	64	67	coordinate_verified_open_wedge	1.0000	1.0000	24.362	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P32974	P12240	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001334	O15212	Q99832	9606	6nrd	22	11_24	3	3	coordinate_verified_open_wedge	0.7907	0.9429	18.124	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	O15212	Q99832	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001335	C4QZ45	C4R0E6	644223	6ir9	23	11_24	22	22	coordinate_verified_open_wedge	0.5818	0.8947	17.684	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	C4QZ45	C4R0E6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001336	P0A988	P0ABS8	83333	5m1s	5	3_10	1	1	coordinate_verified_open_wedge	1.0000	0.7368	14.101	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001337	A0A341UET3	W5BFB7	4565	8r6f	20	11_24	1	1	coordinate_verified_open_wedge	0.9222	1.1384	38.607	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	A0A341UET3	W5BFB7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001338	P56849	Q06797	224308	9bs0	23	11_24	1	1	coordinate_verified_open_wedge	0.9592	0.7672	9.410	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		Q5SLP7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001339	A0A0M3KL13	P16002	3888	6zoo	17	11_24	1	1	coordinate_verified_open_wedge	1.0000	0.5893	43.643	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A0M3KL13	P16002	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001340	P39543	P53073	559292	6wb9	8	3_10	3	3	coordinate_verified_open_wedge	0.6068	0.7789	21.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P39543	P53073	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001341	A4VE64	Q22MV2	312017	6zyw	19	11_24	1	1	coordinate_verified_open_wedge	0.9239	0.5975	8.251	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q1HFW2	Q22MV2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001342	Q13098	Q9UBF6	9606	9eg1	11	11_24	1	1	coordinate_verified_open_wedge	0.7597	0.6726	36.653	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q13098	P62877	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001343	A0QVB8	A0QZ86	246196	8wi9	23	11_24	4	4	coordinate_verified_open_wedge	0.8231	0.9884	23.634	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0QVB8	A0QZ86	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001344	Q980L5	Q980Q9	273057	3hkz	13	11_24	1	2	coordinate_verified_open_wedge	0.8561	0.8810	31.713	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q980L5	B8YB60	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001345	P0A3C9	Q8DJ02	197221	6khi	20	11_24	2	2	coordinate_verified_open_wedge	1.0000	0.9091	43.919	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P0A3C9	P56751	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001346	A0QSE0	A0QSP9	246196	6dzk	22	11_24	20	20	coordinate_verified_open_wedge	0.8367	0.8400	24.714	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0AG63	A0QSP9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001347	P06996	P0ADV7	83333	8i8x	5	3_10	1	1	coordinate_verified_open_wedge	0.9401	0.9052	35.543	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001348	P67775	Q8N201	9606	8rc4	16	11_24	5	5	coordinate_verified_open_wedge	0.9385	0.8064	24.734	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001349	C4R009	C4R273	644223	5x50	12	11_24	44	46	coordinate_verified_open_wedge	0.8889	0.9034	24.120	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	C4R009	C4R273	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001350	A0A3Q7I5D6	K4CYU9	4081	7qix	21	11_24	2	2	coordinate_verified_open_wedge	0.9699	0.8344	43.134	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0A3Q7I5D6	W5I035	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001351	D0CC74	D0CD21	575584	6yt9	13	11_24	2	2	coordinate_verified_open_wedge	0.8760	0.9952	33.382	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001352	Q4FZW5	Q7ZX96	8355	7vci	21	11_24	2	2	coordinate_verified_open_wedge	0.9250	1.0000	8.185	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q6GNF1	Q7ZX96	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001353	A8ITV3	Q39615	3055	7zq9	24	11_24	7	7	coordinate_verified_open_wedge	0.8732	0.7347	25.672	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A8ITV3	A5Z2K3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001354	A0AAN0Y004	A0AAN0Y103	1219067	9h90	17	11_24	1	1	coordinate_verified_open_wedge	0.9070	0.9769	34.988	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q50296	C3SRY2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001355	P9WPV1	P9WPV7	83332	8j0t	20	11_24	2	2	coordinate_verified_open_wedge	0.9835	0.8800	11.281	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P9WPV1	P9WPV7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001356	D0CD03	D0CG36	575584	6ytf	7	3_10	2	2	coordinate_verified_open_wedge	0.8400	0.9922	11.793	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		C3SRY2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001357	P61992	Q9UXZ3	272844	6swd	17	11_24	7	7	coordinate_verified_open_wedge	0.3389	0.9692	13.495	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9UXZ3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001358	Q76B86	Q9TLR0	2771	4yuu	22	11_24	1	2	coordinate_verified_open_wedge	0.5092	0.9024	18.792	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001359	F2QMI1	F2QX94	981350	7xn7	22	11_24	1	1	coordinate_verified_open_wedge	0.6250	0.9953	64.298	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	P40422	Q09191	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001360	P11471	P18263	3055	9hei	21	11_24	2	2	coordinate_verified_open_wedge	0.6041	0.8043	11.380	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P11471	P19054	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001361	Q8TZK1	Q8U4N1	186497	8p2i	13	11_24	1	1	coordinate_verified_open_wedge	0.4934	0.8526	49.601	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	Q8TZK1	Q5JE88	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001362	Q8DKF3	Q8DL30	197221	6tjv	18	11_24	1	1	coordinate_verified_open_wedge	0.9748	0.8400	67.850	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	Q8DKF3	Q8DL30	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001363	P39656	Q9NRP0	9606	9ygy	20	11_24	4	4	coordinate_verified_open_wedge	0.8991	1.0000	33.723	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9NRP0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001364	P58575	Q8YQ35	103690	7y3f	17	11_24	1	1	coordinate_verified_open_wedge	0.8714	0.9564	62.081	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		Q55274	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001365	A0A125YU99	A0A125YYJ5	508771	9g9t	24	11_24	1	1	coordinate_verified_open_wedge	0.9888	0.8205	38.876	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	S7VSS5		assembly_context_direct_noncontact_not_universal_nonbinder
AC:001366	A0A2K3DG79	A8IXD6	3055	7ekq	19	11_24	1	1	coordinate_verified_open_wedge	0.8981	0.8442	35.053	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A2K3DG79	A8IXD6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001367	I0YQ45	I0Z687	574566	9kqq	20	11_24	2	2	coordinate_verified_open_wedge	0.8384	0.9286	10.279	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q7DM26	A8IL32	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001368	A0A175JJM9	O15612	294381	9v27	18	11_24	6	6	coordinate_verified_open_wedge	0.5033	0.8486	44.785	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	W5I035	O15612	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001369	P72986	P73069	1111708	8asl	17	11_24	1	1	coordinate_verified_open_wedge	1.0000	0.8860	15.145	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001370	Q9H6D7	Q9NVX0	9606	7sqk	8	3_10	1	1	coordinate_verified_open_wedge	0.8099	0.9149	112.392	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q9H6D7	Q9NVX0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001371	A0A1S3YPU3	A0AA96C3P8	4097	8wa0	20	11_24	3	3	coordinate_verified_open_wedge	1.0245	0.7410	26.853	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A9R0K7U8	A0AA96C3P8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001372	B2GUV5	Q6P503	10116	7uzk	19	11_24	6	6	coordinate_verified_open_wedge	0.9576	0.9159	19.770	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B2GUV5	Q6P503	assembly_context_direct_noncontact_not_universal_nonbinder
