triplet_id	assembly_size_stratum	ac_id	anchor	negative_partner_c	positive_partner_d	positive_source	positive_example_evidence	positive_min_heavy_a	positive_binding_assemblies	positive_distinct_pdb_count	positive_interface_status	anchor_tax_id	c_tax_id	d_tax_id	all_role_shared_tax	sequence_identity	sequence_coverage_c	sequence_coverage_d	sequence_aligned_residues	sequence_similarity_bin	domain_similarity_status	structure_similarity_status	positive_rank_for_ac_orientation	ac_structure_file	ac_chain_anchor	ac_chain_negative	ac_min_heavy_a	ac_min_cb_or_ca_a	ac_mutual_nearest	ac_structure_grade_provisional	negative_label_semantics	counterfactual_grade_provisional	training_pool_status	leakage_control_status
SCF:0001331	11_24	AC:001112	P05311	Q9SQL2	Q01667	PDB_exact_pair_aggregate	4xk8-assembly1.cif.gz:B-M	4.188	2	1	single_exact_PDB_contact_interface_size_pending	3888	3888	3702	0	0.4627	0.7976	0.8340	201	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	3lw5-assembly1.cif.gz	B	R	14.113	18.107	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001332	11_24	AC:001112	P05311	Q9SQL2	Q41385	PDB_exact_pair_aggregate	2o01-assembly1.cif.gz:B-L	2.594	1	4	repeated_exact_PDB_contact_interface_size_pending	3888	3888	3562	0	0.3651	0.5000	0.5833	126	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	3lw5-assembly1.cif.gz	B	R	14.113	18.107	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001333	11_24	AC:001114	Q9UXZ3	P61994	P62010	PDB_exact_pair_aggregate	6swd-assembly1.cif.gz:M-P	2.845	1	7	repeated_exact_PDB_contact_interface_size_pending	272844	272844	272844	1	0.4074	0.5510	0.5912	81	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6swd-assembly1.cif.gz	P	L	26.220	27.141	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001334	11_24	AC:001115	Q9LTI0	O22993	F4KF14	PDB_exact_pair_aggregate	8xku-assembly1.cif.gz:A-G	2.412	2	2	repeated_exact_PDB_contact_interface_size_pending	3702	3702	3702	1	0.3673	0.7685	0.8503	727	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8xkv-assembly1.cif.gz	G	E	48.281	50.757	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001335	11_24	AC:001115	Q9LTI0	O22993	Q9SAJ3	PDB_exact_pair_aggregate	8xkv-assembly1.cif.gz:B-G	2.315	2	2	repeated_exact_PDB_contact_interface_size_pending	3702	3702	3702	1	0.3284	0.7854	0.7371	743	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8xkv-assembly1.cif.gz	G	E	48.281	50.757	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001336	11_24	AC:001115	Q9LTI0	O22993	F4J3N2	same_assembly_bridge	8xkv-assembly1.cif.gz:G-C	2.529	2	2	same_assembly_bridge_interface_pass	3702	3702	3702	1	0.2768	0.8097	0.5803	766	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	8xkv-assembly1.cif.gz	G	E	48.281	50.757	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001337	11_24	AC:001119	P53330	P43554	Q05123	PDB_exact_pair_aggregate	6v92-assembly1.cif.gz:B-P	2.206	11	9	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.3277	0.5730	0.7645	357	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7egp-assembly1.cif.gz	L	J	31.747	34.101	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001338	11_24	AC:001119	P53330	P43554	Q02206	PDB_exact_pair_aggregate	6v92-assembly1.cif.gz:H-P	3.955	1	2	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2976	0.6581	0.6560	410	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7egp-assembly1.cif.gz	L	J	31.747	34.101	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001339	11_24	AC:001119	P53330	P43554	Q06488	PDB_exact_pair_aggregate	6v92-assembly1.cif.gz:F-P	2.288	1	1	single_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2885	0.8122	0.5692	506	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	7egp-assembly1.cif.gz	L	J	31.747	34.101	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001340	3_10	AC:001122	P0ACI0	P0A8T7	P0A8V2	PDB_exact_pair_aggregate	7vwy-assembly1.cif.gz:C-I	4.469	2	2	repeated_exact_PDB_contact_interface_size_pending	83333	83333	83333	1	0.2957	0.5792	0.6073	815	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7vwy-assembly1.cif.gz	I	D	15.827	22.151	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001341	11_24	AC:001124	P32481	P12754	P32501	PDB_exact_pair_aggregate	6qg0-assembly1.cif.gz:J-M	2.957	2	8	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2920	0.5576	0.5098	363	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6qg6-assembly1.cif.gz	M	H	39.302	44.379	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001342	11_24	AC:001125	Q39615	Q7DM26	Q05093	PDB_exact_pair_aggregate	7o01-assembly1.cif.gz:Y-Z	3.333	2	16	repeated_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	1.0000	1.0000	0.9825	224	high	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9se6-assembly1.cif.gz	D	O	38.274	41.593	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001343	11_24	AC:001126	O00399	P60709	Q9NZ32	same_assembly_bridge	9b85-assembly1.cif.gz:M-J	2.830	2	2	same_assembly_bridge_interface_pass	9606	9606	9606	1	0.3084	0.8907	0.8010	334	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9b85-assembly1.cif.gz	M	H	41.751	44.479	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001344	3_10	AC:001127	A0A5C6J4N7	A0A5M5QTL0	A0A9X9IKM4	PDB_exact_pair_aggregate	9lq6-assembly1.cif.gz:B-C	2.223	4	4	repeated_exact_PDB_contact_interface_size_pending	817	817	817	1	0.2709	0.5352	0.6623	251	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9lq8-assembly1.cif.gz	K	A	35.536	38.548	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001345	11_24	AC:001128	A8IL32	Q84Y02	Q75VY7	same_assembly_bridge	6ijj-assembly1.cif.gz:L-R	2.729	9	12	same_assembly_bridge_interface_pass	3055	3055	3055	1	0.5556	0.9710	0.9630	234	high	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6ijj-assembly1.cif.gz	L	Q	33.072	38.395	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001346	11_24	AC:001128	A8IL32	Q84Y02	A8ITV3	PDB_exact_pair_aggregate	7zq9-assembly1.cif.gz:T-W	3.146	2	7	repeated_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	0.4974	0.8967	0.7925	191	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	6ijj-assembly1.cif.gz	L	Q	33.072	38.395	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001347	11_24	AC:001128	Q84Y02	A8IL32	Q75VY7	same_assembly_bridge	6ijj-assembly1.cif.gz:Q-R	2.527	10	10	same_assembly_bridge_interface_pass	3055	3055	3055	1	0.3397	0.7959	0.6420	156	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6ijj-assembly1.cif.gz	Q	L	33.072	38.395	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001348	11_24	AC:001128	Q84Y02	A8IL32	Q75VY8	PDB_exact_pair_aggregate	6ijj-assembly1.cif.gz:O-Q	4.391	10	10	repeated_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	0.2920	0.6990	0.5331	137	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	6ijj-assembly1.cif.gz	Q	L	33.072	38.395	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001349	11_24	AC:001134	P06269	A0A1S4CKK0	A0A1S4CIZ9	PDB_exact_pair_aggregate	8w9z-assembly1.cif.gz:A-L	2.759	2	3	repeated_exact_PDB_contact_interface_size_pending	4097	4097	4097	1	0.5407	0.7857	0.6898	209	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8wa1-assembly1.cif.gz	A	G	81.096	85.036	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001350	3_10	AC:001135	P40337	P49427	Q712K3	PDB_exact_pair_aggregate	8r5h-assembly1.cif.gz:C-H	4.504	1	1	single_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.8283	0.9873	0.9790	233	high	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8rx0-assembly1.cif.gz	B	G	27.192	34.500	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001351	11_24	AC:001136	D8V7I7	D8V7I2	D7P897	PDB_exact_pair_aggregate	6rdf-assembly1.cif.gz:G-I	2.457	5	5	repeated_exact_PDB_contact_interface_size_pending	37502	37502	37502	1	0.3158	0.6291	0.5000	95	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9evd-assembly1.cif.gz	G	F	37.488	40.663	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001352	11_24	AC:001137	P0A0H0	Q2FZ25	Q8GNY5	PDB_exact_pair_aggregate	9ghg-assembly1.cif.gz:L-TA	3.436	1	2	repeated_exact_PDB_contact_interface_size_pending	93061	93061	1280	0	0.2739	0.6157	0.7371	157	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7kwg-assembly1.cif.gz	M	C	35.498	37.598	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001353	11_24	AC:001137	Q2FZ25	P0A0H0	Q2FW20	same_assembly_bridge	7kwg-assembly1.cif.gz:C-I	4.730	14	14	same_assembly_bridge_small_interface	93061	93061	93061	1	0.3133	0.6058	0.6288	83	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7kwg-assembly1.cif.gz	C	M	35.498	37.598	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001354	11_24	AC:001137	Q2FZ25	P0A0H0	Q2FW23	PDB_exact_pair_aggregate	7kwg-assembly1.cif.gz:C-F	2.476	13	14	repeated_exact_PDB_contact_interface_size_pending	93061	93061	93061	1	0.3176	0.6204	0.5120	85	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7kwg-assembly1.cif.gz	C	M	35.498	37.598	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001355	11_24	AC:001138	I0YTK4	I0YQ46	I0YP72	PDB_exact_pair_aggregate	9kqp-assembly1.cif.gz:G-Q	2.438	1	1	single_exact_PDB_contact_interface_size_pending	574566	574566	574566	1	0.4834	0.9174	0.8275	211	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9kqp-assembly1.cif.gz	G	P	27.435	29.105	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001356	11_24	AC:001138	I0YTK4	I0YQ46	I0Z687	PDB_exact_pair_aggregate	9kqq-assembly1.cif.gz:G-L	3.756	1	2	repeated_exact_PDB_contact_interface_size_pending	574566	574566	574566	1	0.3060	0.5255	0.6381	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9kqp-assembly1.cif.gz	G	P	27.435	29.105	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001357	11_24	AC:001139	P19263	Q12321	P32569	PDB_exact_pair_aggregate	8cen-assembly1.cif.gz:HA-PA	2.388	6	6	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2847	0.7138	0.5881	404	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7uig-assembly1.cif.gz	I	A	36.136	38.039	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001358	11_24	AC:001139	P19263	Q12321	Q12124	PDB_exact_pair_aggregate	7uil-assembly1.cif.gz:G-J	3.197	4	4	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2671	0.5689	0.7471	322	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7uig-assembly1.cif.gz	I	A	36.136	38.039	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001359	11_24	AC:001142	P04969	P21470	P21469	PDB_exact_pair_aggregate	6ha1-assembly1.cif.gz:KA-OA	2.302	16	21	repeated_exact_PDB_contact_interface_size_pending	224308	224308	224308	1	0.2947	0.7308	0.6090	95	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8cdu-assembly1.cif.gz	V	J	9.125	15.413	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001360	11_24	AC:001142	P04969	P21470	P20282	same_assembly_bridge	8cdu-assembly1.cif.gz:V-M	2.259	1	21	same_assembly_bridge_small_interface	224308	224308	224308	1	0.2783	0.9504	0.8846	115	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8cdu-assembly1.cif.gz	V	J	9.125	15.413	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001361	11_24	AC:001142	P21470	P04969	P21472	PDB_exact_pair_aggregate	8r55-assembly1.cif.gz:I-L	3.265	1	23	repeated_exact_PDB_contact_interface_size_pending	224308	224308	224308	1	0.3333	0.6870	0.6522	90	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8cdu-assembly1.cif.gz	J	V	9.125	15.413	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001362	11_24	AC:001142	P21470	P04969	P21467	PDB_exact_pair_aggregate	8cdv-assembly1.cif.gz:G-J	4.210	1	23	repeated_exact_PDB_contact_interface_size_pending	224308	224308	224308	1	0.3483	0.5361	0.6794	89	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8cdu-assembly1.cif.gz	J	V	9.125	15.413	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001363	11_24	AC:001143	Q3E7B6	P32341	P53262	PDB_exact_pair_aggregate	6m0r-assembly1.cif.gz:M-N	2.233	6	23	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.3188	0.6419	0.5208	138	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8eas-assembly1.cif.gz	H	B	29.783	31.516	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001364	3_10	AC:001145	P18384	P07611	P16710	same_assembly_bridge	9hbk-assembly1.cif.gz:C-A	2.359	2	2	same_assembly_bridge_interface_pass	10254	10254	10254	1	0.3267	0.7382	0.6658	251	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9hbk-assembly1.cif.gz	C	B	13.043	17.324	0	Structure-A-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-A-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0001365	11_24	AC:001148	A0A1B2U0Q7	A0A1B2U0I9	A0A1J7CBX1	same_assembly_bridge	9oyv-assembly1.cif.gz:M-B	2.936	8	8	same_assembly_bridge_small_interface	986	986	986	1	0.2714	0.8092	0.5556	140	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9oyv-assembly1.cif.gz	M	D	25.328	29.195	0	Structure-B-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-B-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
