unified_triplet_id	evidence_route	negative_audit_label	negative_provisional_tier	structure_assembly_size_stratum	sequence_similarity_tier	sequence_identity_pct	min_tm	tmvec_proxy_score	negative_construct_or_isoform_scope_flag	ac_pair_key	ad_pair_key	sequence_complete	missing_roles	pilot_stratum	sampling_priority
CFPPI:STRUCT:0001349	structure_assembly_context		CF-B-provisional	11_24	medium	0.5407				A0A1S4CKK0|P06269	A0A1S4CIZ9|P06269	1			
CFPPI:STRUCT:0001446	structure_assembly_context		CF-B-provisional	11_24	medium	0.3663				Q8DG60|Q8DJZ6	Q8DJZ6|Q9F1L5	1			
CFPPI:STRUCT:0001369	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2994				P50990|Q9UHV9	P40227|Q9UHV9	1			
CFPPI:STRUCT:0003064	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3117				A0A8D1AQR7|A0A8W4F9W9	A0A4X1VEK9|A0A8W4F9W9	1			
CFPPI:STRUCT:0000395	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.4432				A0A0M3KL10|E1C9L2	A0A0M3KL10|E1C9L1	1			
CFPPI:STRUCT:0001005	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.4182				P92558|Q9C6B3	P92558|Q9SMN1	1			
CFPPI:STRUCT:0000775	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2769				A0A3Q7G7F0|A0A3Q7HSH1	A0A3Q7FNQ5|A0A3Q7G7F0	1			
CFPPI:STRUCT:0001273	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2639				Q83ER2|Q83ES8	Q83ED6|Q83ES8	1			
CFPPI:STRUCT:0002530	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2941				P20998|P68610	P20998|P21034	1			
CFPPI:STRUCT:0000734	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3116				P13165|P23993	P13165|P13192	1			
CFPPI:STRUCT:0003115	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3267				A8IY95|Q39584	A8IY95|Q7Y0H2	1			
CFPPI:STRUCT:0001110	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3444				Q9SUI4|Q9SY97	Q41038|Q9SY97	1			
CFPPI:STRUCT:0001729	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2733				A0A1D8NEL0|A0A1D8NGI5	A0A1D8NGI5|Q6ZY23	1			
CFPPI:STRUCT:0001589	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2258				P07703|P47076	P07703|P20435	1			
CFPPI:STRUCT:0002494	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2914				P60238|Q50755	P60238|P60239	1			
CFPPI:STRUCT:0003303	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3671				Q9V1V0|Q9V1V5	Q9V195|Q9V1V5	1			
CFPPI:STRUCT:0002426	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2632				O00483|P13073	P09669|P13073	1			
CFPPI:STRUCT:0000625	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3217				O94646|P87310	P87310|Q9US45	1			
CFPPI:STRUCT:0001806	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.4906				E1C9L1|E1C9L2	E1C9L1|Q32904	1			
CFPPI:STRUCT:0001265	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3182				Q23RH8|Q23S01	Q22W32|Q23RH8	1			
CFPPI:STRUCT:0001462	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3381				A0A2K3CXW8|A0A2K3DG79	A0A2K3DG79|A8IJ60	1			
CFPPI:STRUCT:0002492	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2798				Q08162|Q12149	Q08162|Q08491	1			
CFPPI:STRUCT:0002893	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3360				E9NPX1|I0YQ45	E9NPX1|I0Z687	1			
CFPPI:STRUCT:0002391	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3128				O14021|O94355	O74736|O94355	1			
CFPPI:STRUCT:0002424	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2364				A0A072ZPV8|E2RXT0	A0A069QC99|A0A072ZPV8	1			
CFPPI:STRUCT:0002523	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2486				P42285|Q5RKV6	Q5RKV6|Q9Y450	1			
CFPPI:STRUCT:0002292	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3731				A0A071L394|A0A241XG65	A0A241XG65|E2RXT9	1			
CFPPI:STRUCT:0000776	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3439				A1B3D7|A1B4F2	A1B4F2|A1B4F3	1			
CFPPI:STRUCT:0002387	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3483				P00289|P80883	P00166|P80883	1			
CFPPI:STRUCT:0002049	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3333				P80377|Q5SJH3	P80377|Q5SLQ0	1			
CFPPI:STRUCT:0002334	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2993				B3H6Z4|O80634	B3H6Z4|Q9SGH4	1			
CFPPI:STRUCT:0000708	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2778				P0A7W7|P0A8A8	P0A7W7|P0A7X3	1			
CFPPI:STRUCT:0000122	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2475				P61201|Q9UBF6	Q9UBF6|Q9UNS2	1			
CFPPI:STRUCT:0000540	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2818				P20248|Q9UJX5	P20248|Q13415	1			
CFPPI:STRUCT:0000364	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2653				Q9BQ15|Q9NV88	Q5TA45|Q9BQ15	1			
CFPPI:STRUCT:0000887	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3968				Q7LXK4|Q980R1	Q980Q9|Q980R1	1			
CFPPI:STRUCT:0002053	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3788				P12357|Q41385	P12357|Q01667	1			
CFPPI:STRUCT:0003174	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2982				Q2FME3|Q2FRL9	Q2FME3|Q2FRK1	1			
CFPPI:STRUCT:0001713	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2853				P51955|Q9BS18	Q9BS18|Q9UJX2	1			
CFPPI:STRUCT:0000555	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2810				P40337|Q9H9Q2	P63208|Q9H9Q2	1			
CFPPI:STRUCT:0002035	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3231				P9WPS1|P9WPV3	P9WPS1|P9WPU9	1			
CFPPI:STRUCT:0001582	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3060				I0YQ45|I0Z687	I0YQ45|I0YQ46	1			
CFPPI:STRUCT:0002871	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3457				P61994|P62010	P62010|Q8U1Y5	1			
CFPPI:STRUCT:0000347	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3210				A0A2V3F2U6|E2RXT8	A0A069PXX1|E2RXT8	1			
CFPPI:STRUCT:0000109	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2449				P02309|P47128	P02293|P02309	1			
CFPPI:STRUCT:0002800	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2993				O80634|P26288	P26288|Q9SGH4	1			
CFPPI:STRUCT:0002367	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3077				Q8DJ02|Q8DKZ3	Q8DKZ3|Q8DL30	1			
CFPPI:STRUCT:0000169	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3152				A0A063X781|A0A063XCP1	A0A063X754|A0A063XCP1	1			
CFPPI:STRUCT:0001341	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2920				P12754|P32481	P32481|P32501	1			
CFPPI:STRUCT:0002180	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2911				P56288|Q9USP0	P56287|Q9USP0	1			
CFPPI:STRUCT:0002855	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2088				A0A287BAW0|A0A4X1TFI3	A0A4X1SN37|A0A4X1TFI3	1			
CFPPI:STRUCT:0000335	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2596				A0A2K3E6S5|P92276	P12853|P92276	1			
CFPPI:STRUCT:0001889	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2928				P30260|Q9UKT4	P14635|P30260	1			
CFPPI:STRUCT:0002820	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3295				P16002|P17227	A0A0M3KL11|P17227	1			
CFPPI:STRUCT:0003027	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3375				C3SR12|C3SR52	C3SR52|P0ADY7	1			
CFPPI:STRUCT:0002583	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3021				Q2FW30|Q2G2Q4	Q2FW18|Q2FW30	1			
CFPPI:STRUCT:0000553	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2763				P52891|P53011	P46673|P53011	1			
CFPPI:STRUCT:0003088	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2943				Q9NVH2|Q9NVM9	Q9NV88|Q9NVH2	1			
CFPPI:STRUCT:0002971	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3474				D0CD06|D0CD14	D0C9P6|D0CD06	1			
CFPPI:STRUCT:0001100	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3529				Q2FW30|Q2FW31	Q2FW30|Q2FW39	1			
CFPPI:STRUCT:0000846	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.2555				A0A1S3X147|A0A1S3YEW3	A0A1S3YEW3|A0A1S4CE74	1			
CFPPI:STRUCT:0001047	structure_assembly_context		CF-B-provisional	11_24	remote_sequence	0.3462				A0A0H2UKZ4|P10793	B7FRW2|P10793	1			
CFPPI:STRUCT:0001876	structure_assembly_context		CF-B-provisional	3_10	high	0.7600				Q9LD28|Q9XFH4	P06897|Q9XFH4	1			
CFPPI:STRUCT:0000659	structure_assembly_context		CF-B-provisional	3_10	high	0.6748				Q9FFC0|Q9XFH4	P02281|Q9XFH4	1			
CFPPI:STRUCT:0001209	structure_assembly_context		CF-B-provisional	3_10	high	0.8152				Q6PIL8|S6C4R2	P0DOX7|S6C4R2	1			
CFPPI:STRUCT:0000574	structure_assembly_context		CF-B-provisional	3_10	high	0.9831				A0A5S8WF79|A0A5S8WF81	A0A5S8WF79|A0A5S8WF90	1			
CFPPI:STRUCT:0000979	structure_assembly_context		CF-B-provisional	3_10	high	0.7595				S6B2B6|S6C4R2	S6B2B6|S6C4S0	1			
CFPPI:STRUCT:0001350	structure_assembly_context		CF-B-provisional	3_10	high	0.8283				P40337|P49427	P40337|Q712K3	1			
CFPPI:STRUCT:0001026	structure_assembly_context		CF-B-provisional	3_10	high	0.7008				Q9FJE8|Q9XFH4	P06897|Q9XFH4	1			
CFPPI:STRUCT:0002880	structure_assembly_context		CF-A-provisional	3_10	high	0.8692				A0A5C2GTV1|A0A5C2GVU3	A0A5C2G4I7|A0A5C2GVU3	1			
CFPPI:STRUCT:0003291	structure_assembly_context		CF-A-provisional	3_10	high	0.7000				O15511|P61158	P61158|Q9BPX5	1			
CFPPI:STRUCT:0003229	structure_assembly_context		CF-A-provisional	3_10	high	1.0000				P0DOX5|Q6GMX6	P01857|P0DOX5	1			
CFPPI:STRUCT:0003233	structure_assembly_context		CF-A-provisional	3_10	high	0.5269				Q15843|Q9UBF6	P62877|Q15843	1			
CFPPI:STRUCT:0000266	structure_assembly_context		CF-A-provisional	3_10	high	0.8534				P43627|P61769	P43629|P61769	1			
CFPPI:STRUCT:0000212	structure_assembly_context		CF-B-provisional	3_10	high	0.5580				P35346|P59768	P30872|P59768	1			
CFPPI:STRUCT:0003209	structure_assembly_context		CF-A-provisional	3_10	high	0.5686				A0A5C2G4I7|A0A5C2GTV1	A0A5C2G4I7|A0A5C2GVU3	1			
CFPPI:STRUCT:0000258	structure_assembly_context		CF-B-provisional	3_10	high	0.6807				P61769|Q6PJ56	P01887|Q6PJ56	1			
CFPPI:STRUCT:0001826	structure_assembly_context		CF-B-provisional	3_10	high	0.9803				A0A5S8WF89|A0A5S8WF91	A0A5S8WF89|A0A5S8WF90	1			
CFPPI:STRUCT:0002196	structure_assembly_context		CF-A-provisional	3_10	high	0.9868				G3MXC8|P61157	P61157|Q3SYX9	1			
CFPPI:STRUCT:0000558	structure_assembly_context		CF-A-provisional	3_10	high	0.5878				Q13098|Q9UBW8	Q13098|Q9H9Q2	1			
CFPPI:STRUCT:0001205	structure_assembly_context		CF-B-provisional	3_10	high	0.7322				P63104|Q02750	P31947|Q02750	1			
CFPPI:STRUCT:0002744	structure_assembly_context		CF-B-provisional	3_10	high	0.5048				P14867|Q7Z7J7	P18507|Q7Z7J7	1			
CFPPI:STRUCT:0000127	structure_assembly_context		CF-B-provisional	3_10	high	0.6823				P02602|P68135	P14649|P68135	1			
CFPPI:STRUCT:0002727	structure_assembly_context		CF-B-provisional	3_10	high	1.0000				P01730|P01857	P01730|P0DOX5	1			
CFPPI:STRUCT:0000958	structure_assembly_context		CF-A-provisional	3_10	high	0.8152				P0DOX7|S6B2B6	Q6PIL8|S6B2B6	1			
CFPPI:STRUCT:0000192	structure_assembly_context		CF-B-provisional	3_10	high	0.8283				P49427|Q15370	Q15370|Q712K3	1			
CFPPI:STRUCT:0000074	structure_assembly_context		CF-B-provisional	3_10	high	0.9701				O14810|P60880	P60880|P63041	1			
CFPPI:STRUCT:0003102	structure_assembly_context		CF-B-provisional	3_10	high	0.8348				P01730|Q6N030	P01730|P0DOX5	1			
CFPPI:STRUCT:0000872	structure_assembly_context		CF-B-provisional	3_10	high	0.9457				O14746|P04908	O14746|Q9BTM1	1			
CFPPI:STRUCT:0002791	structure_assembly_context		CF-A-provisional	3_10	high	0.8814				P04899|P41143	P41143|P63096	1			
CFPPI:STRUCT:0002374	structure_assembly_context		CF-B-provisional	3_10	high	0.8753				P01730|Q6N095	P01730|P0DOX5	1			
CFPPI:STRUCT:0000604	structure_assembly_context		CF-B-provisional	3_10	high	0.7358				P10145|P63096	P09471|P10145	1			
CFPPI:STRUCT:0002531	structure_assembly_context		CF-B-provisional	3_10	medium	0.3571				P24732|P68135	P0DP26|P68135	1			
CFPPI:STRUCT:0002252	structure_assembly_context		CF-B-provisional	3_10	medium	0.3034				Q7Z4G1|Q9Y6G5	Q7Z4G1|Q9P000	1			
CFPPI:STRUCT:0002243	structure_assembly_context		CF-A-provisional	3_10	medium	0.3310				P9WGH9|P9WGY5	P9WGH5|P9WGY5	1			
CFPPI:STRUCT:0000114	structure_assembly_context		CF-A-provisional	3_10	medium	0.4227				P08913|P59768	P21728|P59768	1			
CFPPI:STRUCT:0001821	structure_assembly_context		CF-A-provisional	3_10	medium	0.3228				P53290|Q3E830	Q00582|Q3E830	1			
CFPPI:STRUCT:0001649	structure_assembly_context		CF-B-provisional	3_10	medium	0.3065				O14352|Q9UUI1	O14352|O42978	1			
CFPPI:STRUCT:0003094	structure_assembly_context		CF-A-provisional	3_10	medium	0.4159				Q86V25|Q9BVA1	P68363|Q86V25	1			
CFPPI:STRUCT:0003030	structure_assembly_context		CF-B-provisional	3_10	medium	0.4510				P35249|P35251	P35251|P40937	1			
CFPPI:STRUCT:0002772	structure_assembly_context		CF-A-provisional	3_10	medium	0.4286				A0A8D2A9I1|Q06AT4	A0A8D2A9I1|Q06AT5	1			
CFPPI:STRUCT:0001880	structure_assembly_context		CF-B-provisional	3_10	medium	0.3043				P37871|P39075	P37870|P39075	1			
CFPPI:STRUCT:0001364	structure_assembly_context		CF-A-provisional	3_10	medium	0.3267				P07611|P18384	P16710|P18384	1			
CFPPI:STRUCT:0003007	structure_assembly_context		CF-B-provisional	3_10	medium	0.3200				O42978|O74483	O42978|O74499	1			
CFPPI:STRUCT:0003194	structure_assembly_context		CF-B-provisional	3_10	medium	0.3537				P01750|P18526	P01660|P18526	1			
CFPPI:STRUCT:0000429	structure_assembly_context		CF-B-provisional	3_10	medium	0.3049				O14625|P63096	P09341|P63096	1			
CFPPI:STRUCT:0001892	structure_assembly_context		CF-A-provisional	3_10	medium	0.3491				G0S755|G0SE33	G0S1P1|G0SE33	1			
CFPPI:STRUCT:0000601	structure_assembly_context		CF-B-provisional	3_10	medium	0.3214				P62987|Q71DI3	P04908|P62987	1			
CFPPI:STRUCT:0002464	structure_assembly_context		CF-A-provisional	3_10	medium	0.3242				P28630|P28632	P28631|P28632	1			
CFPPI:STRUCT:0000584	structure_assembly_context		CF-B-provisional	3_10	medium	0.3226				P32830|P33421	P32830|Q08749	1			
CFPPI:STRUCT:0001625	structure_assembly_context		CF-B-provisional	3_10	medium	0.3244				Q00959|Q9R1M7	Q00959|Q05586	1			
CFPPI:STRUCT:0002579	structure_assembly_context		CF-A-provisional	3_10	medium	0.3708				P07358|P13987	P07357|P13987	1			
CFPPI:STRUCT:0002520	structure_assembly_context		CF-A-provisional	3_10	medium	0.3018				Q8TAF3|Q9BXW9	P0CG48|Q9BXW9	1			
CFPPI:STRUCT:0001468	structure_assembly_context		CF-A-provisional	3_10	medium	0.3563				P9WGG7|P9WGY5	P9WGH5|P9WGY5	1			
CFPPI:STRUCT:0001237	structure_assembly_context		CF-B-provisional	3_10	medium	0.3333				P47093|P53905	P47093|P57743	1			
CFPPI:STRUCT:0000508	structure_assembly_context		CF-B-provisional	3_10	medium	0.4058				P62877|P68036	A0A6P5C4T4|P62877	1			
CFPPI:STRUCT:0001187	structure_assembly_context		CF-A-provisional	3_10	medium	0.3592				P32457|Q07657	P32468|Q07657	1			
CFPPI:STRUCT:0002619	structure_assembly_context		CF-A-provisional	3_10	medium	0.3323				Q389F5|Q57XL7	Q389F5|Q57ZX7	1			
CFPPI:STRUCT:0001094	structure_assembly_context		CF-A-provisional	3_10	medium	0.3103				Q96F46|Q9H293	Q16552|Q96F46	1			
CFPPI:STRUCT:0000688	structure_assembly_context		CF-B-provisional	3_10	medium	0.3000				O15527|Q71DI3	O15527|P62807	1			
CFPPI:STRUCT:0002646	structure_assembly_context		CF-A-provisional	3_10	medium	0.3667				P49960|Q06406	P40089|P49960	1			
CFPPI:STRUCT:0001944	structure_assembly_context		CF-A-provisional	3_10	medium	0.3016				P0A800|P0AFW0	P0A800|P0AFG0	1			
CFPPI:STRUCT:0001849	structure_assembly_context		CF-B-provisional	3_10	medium	0.3714				P87108|Q08749	P32830|Q08749	1			
CFPPI:STRUCT:0000892	structure_assembly_context		CF-B-provisional	3_10	medium	0.3022				P0A8T7|P0AF28	P0A7V8|P0A8T7	1			
CFPPI:STRUCT:0000679	structure_assembly_context		CF-A-provisional	3_10	medium	0.3592				P25342|P32468	P25342|P32457	1			
CFPPI:STRUCT:0003360	structure_assembly_context		CF-B-provisional	3_10	medium	0.3333				P38203|P53905	P38203|P57743	1			
CFPPI:STRUCT:0001894	structure_assembly_context		CF-B-provisional	3_10	medium	0.3695				O95376|Q15843	Q15843|Q9Y4X5	1			
CFPPI:STRUCT:0000276	structure_assembly_context		CF-A-provisional	3_10	medium	0.3182				P01887|Q5R1F1	P01738|P01887	1			
CFPPI:STRUCT:0003294	structure_assembly_context		CF-A-provisional	3_10	medium	0.3007				Q86VX2|Q9H0A8	Q86VX2|Q9P000	1			
CFPPI:STRUCT:0000589	structure_assembly_context		CF-A-provisional	3_10	medium	0.3016				P0AFF6|P0AFW0	P0AFF6|P0AFG0	1			
CFPPI:STRUCT:0002936	structure_assembly_context		CF-A-provisional	3_10	medium	0.3131				G0S9A0|G0SCD1	G0S9A0|G0SC21	1			
CFPPI:STRUCT:0002921	structure_assembly_context		CF-B-provisional	3_10	medium	0.3346				P40938|Q99638	P35250|Q99638	1			
CFPPI:STRUCT:0002474	structure_assembly_context		CF-A-provisional	3_10	medium	0.3491				G0S1P1|G0SC21	G0S755|G0SC21	1			
CFPPI:STRUCT:0002802	structure_assembly_context		CF-B-provisional	3_10	medium	0.3191				Q15819|Q96FW1	P62837|Q96FW1	1			
CFPPI:STRUCT:0001297	structure_assembly_context		CF-B-provisional	3_10	medium	0.3176				P19658|P32855	P19658|P89102	1			
CFPPI:STRUCT:0001270	structure_assembly_context		CF-B-provisional	3_10	medium	0.3667				P40089|P47017	P47017|Q06406	1			
CFPPI:STRUCT:0001161	structure_assembly_context		CF-A-provisional	3_10	medium	0.3092				P22224|P33332	P33332|P89102	1			
CFPPI:STRUCT:0001590	structure_assembly_context		CF-A-provisional	3_10	medium	0.4286				A0A287AEW0|Q06AT5	A0A287AEW0|Q06AT4	1			
CFPPI:STRUCT:0000081	structure_assembly_context		CF-A-provisional	3_10	medium	0.3131				G0RZG4|G0SCD1	G0RZG4|G0SC21	1			
CFPPI:STRUCT:0001242	structure_assembly_context		CF-A-provisional	3_10	medium	0.3791				P61157|Q1JP79	A7MB62|Q1JP79	1			
CFPPI:STRUCT:0002940	structure_assembly_context		CF-B-provisional	3_10	medium	0.3704				O74483|O74499	O74483|Q9Y7M4	1			
CFPPI:STRUCT:0001814	structure_assembly_context		CF-B-provisional	3_10	medium	0.3475				Q8A0S2|Q8A1D9	Q8A1D9|Q8A1P7	1			
CFPPI:STRUCT:0003359	structure_assembly_context		CF-B-provisional	3_10	medium	0.3333				O23629|Q9XFH4	P84233|Q9XFH4	1			
CFPPI:STRUCT:0002687	structure_assembly_context		CF-A-provisional	3_10	medium	0.3022				P0A8V2|P0AF28	P0A7V8|P0A8V2	1			
CFPPI:STRUCT:0002824	structure_assembly_context		CF-A-provisional	3_10	medium	0.3280				P63000|Q9NYB9	P19878|P63000	1			
CFPPI:STRUCT:0001500	structure_assembly_context		CF-A-provisional	3_10	medium	0.3333				P40070|P57743	P40070|P53905	1			
CFPPI:STRUCT:0002801	structure_assembly_context		CF-A-provisional	3_10	medium	0.3000				P9WGG7|P9WGZ1	P71814|P9WGZ1	1			
CFPPI:STRUCT:0001316	structure_assembly_context		CF-A-provisional	3_10	medium	0.3131				G0SC21|G0SE33	G0SCD1|G0SE33	1			
CFPPI:STRUCT:0003136	structure_assembly_context		CF-A-provisional	3_10	medium	0.3464				P20248|P61024	P61024|Q13309	1			
CFPPI:STRUCT:0000910	structure_assembly_context		CF-B-provisional	3_10	medium	0.7219				A2P1G9|U5LP42	A2P1G9|P01865	1			
CFPPI:STRUCT:0002385	structure_assembly_context		CF-A-provisional	3_10	medium	0.3038				Q8WVM7|Q9UQE7	Q14683|Q8WVM7	1			
CFPPI:STRUCT:0002638	structure_assembly_context		CF-A-provisional	3_10	medium	0.3667				P53905|Q06406	P40089|P53905	1			
CFPPI:STRUCT:0003189	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2759				Q0IIM2|Q1JQ97	F1N4X0|Q0IIM2	1			
CFPPI:STRUCT:0001613	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3051				P01857|P29460	G0YP42|P01857	1			
CFPPI:STRUCT:0000024	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2710				Q00403|Q92966	Q92966|Q9HAW0	1			
CFPPI:STRUCT:0001832	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2903				O94742|Q12049	O94742|Q12250	1			
CFPPI:STRUCT:0001062	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2857				P63096|Q99731	P48061|P63096	1			
CFPPI:STRUCT:0001935	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2805				Q9Y265|Q9Y4R8	Q9H9F9|Q9Y265	1			
CFPPI:STRUCT:0001439	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2969				Q54VN6|Q54XI5	Q54VN6|Q9Y3A5	1			
CFPPI:STRUCT:0002526	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3029				P40026|Q07913	Q05541|Q07913	1			
CFPPI:STRUCT:0001867	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2469				Q8N140|Q96MF7	Q8N140|Q8WV22	1			
CFPPI:STRUCT:0001763	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2809				P0A8T7|P0A9G4	P0A8T7|P0ABS1	1			
CFPPI:STRUCT:0002331	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3303				P0DP23|P49662	P0DP23|P12277	1			
CFPPI:STRUCT:0002212	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3582				D0CD01|D0CG36	D0CD01|D0CD19	1			
CFPPI:STRUCT:0001232	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3056				P25569|P40208	P40208|P53076	1			
CFPPI:STRUCT:0001200	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2963				Q15369|Q8N884	Q13098|Q15369	1			
CFPPI:STRUCT:0000219	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2966				P19658|P33332	P19658|P22224	1			
CFPPI:STRUCT:0000348	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2353				P38632|Q05541	Q05541|Q07913	1			
CFPPI:STRUCT:0001263	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2983				P9WGY5|P9WIU9	P9WGY5|P9WGZ1	1			
CFPPI:STRUCT:0000404	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2917				P62877|Q16531	P62877|Q86VP6	1			
CFPPI:STRUCT:0003202	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2887				P32776|Q3E7C1	P41895|Q3E7C1	1			
CFPPI:STRUCT:0003247	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3498				P0AFD4|P0AFF0	P0AFE8|P0AFF0	1			
CFPPI:STRUCT:0001911	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3460				G0RZX8|P0CT46	G0S9A0|P0CT46	1			
CFPPI:STRUCT:0000471	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.4167				A0ACD6B9L6|A0ACD6B9N1	A0ACD6B9M4|A0ACD6B9N1	1			
CFPPI:STRUCT:0001340	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2957				P0A8T7|P0ACI0	P0A8V2|P0ACI0	1			
CFPPI:STRUCT:0001319	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2895				P32844|Q06245	P32844|P89102	1			
CFPPI:STRUCT:0002384	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2500				Q9VA95|Q9VUZ1	Q9VSY8|Q9VUZ1	1			
CFPPI:STRUCT:0001384	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3019				P33448|P53969	P23644|P33448	1			
CFPPI:STRUCT:0002923	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2910				Q86VX2|Q9NX08	Q86VX2|Q9P000	1			
CFPPI:STRUCT:0000665	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3438				P0A7Z4|P0AGB6	P0A7Z4|P0ADY3	1			
CFPPI:STRUCT:0001556	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3425				P39543|P53073	P47133|P53073	1			
CFPPI:STRUCT:0000390	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.3538				P59768|Q03431	P59768|Q9UP38	1			
CFPPI:STRUCT:0002277	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2990				I7M8B9|Q22XT1	I7M8B9|Q22VV9	1			
CFPPI:STRUCT:0001344	structure_assembly_context		CF-B-provisional	3_10	remote_sequence	0.2709				A0A5C6J4N7|A0A5M5QTL0	A0A5C6J4N7|A0A9X9IKM4	1			
