ac_id	protein_a	protein_c	qid_a	qid_c	family_a	family_c	pdb_id	assembly_id	tax_id	score	len_a	len_c	pair_tokens	truncated	train_pair	n_train_proteins	core_flag	assembly_size_stratum	num_protein_chains	min_heavy	min_cb	n_pdb	kmer_jaccard	human	bridge_contact_strength	train_identity_a	train_identity_c	train_familiarity	familiarity_bin	proximity_bin	association_class	association_plus
AC:000426	I0YVS7	I0YWK6	Q5d4bddcdb553a56c1fe48b7ac950df7944137f6a	Qd0f767894fe355c616b24313fc423596f197fe87	A5Z2K3	I0YWK6	9kqp	1	574566	0.995498	192	142	337	0	0	0	1	11_24	24	12.915	16.002	1	0.028753994	0	12	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000428	P0A384	Q8YVQ2	Q01fc2809bae318d8fc8b4fcfb21716768e1af82e	Q2ca1090d1587a9f7a09e1546512dbc5c34878947	P0A384	Q8YVQ2	4ogq	1	103690	0.999649	215	31	249	0	0	0	1	11_24	16	14.066	18.583	3	0.0	0	6	33.3	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000430	Q2FW20	Q2G111	Q5ec09915dd22e8ca698c2f5252c5e64c89f232e6	Qf5f1be8d1e3e09e584bcb3fcacb722117acf6366	Q2FW20	A0A2V3DLV3	7kwg	1	93061	0.999939	132	80	215	0	0	0	1	11_24	19	26.888	33.515	16	0.0098522167	0	0	23.1	43.1	23.1	20-40	15-40 A	no_recorded_association	0
AC:000431	Q72I32	Q72L95	Q03c2d031bc98c55423b4bb450f01124181ae799f	Qe42a96d907b918962eea6a9a8f68ef22a37581a5	Q72I32	Q72L95	9fok	1	262724	0.080319	315	423	741	0	0	0	1	3_10	6	28.342	31.185	1	0.074193548	0	65	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000433	A0A4V8GZZ7	A0A4V8H008	Q93739f5a6c8d425d468ab541e4eb29d180b5c690	Q615d6b21d653cc777a9eaf1ac3e64c427a303599	Q84Y02	P12356	6igz	1	325651	0.999211	256	236	495	0	0	0	1	11_24	23	8.631	11.623	1	0.021691974	0	22	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000434	O74471	O74988	Qd7bb10f74da02099fa69be90d81dd73632fa979e	Q380a5e94223ec22db9d5c80b26b89bfb99b6689e	O74471	O74988	8c8q	1	284812	0.999778	130	186	319	0	0	0	1	11_24	13	36.081	38.93	2	0.010067114	0	23	34.2	31.6	31.6	20-40	15-40 A	no_recorded_association	0
AC:000435	Q9KXS1	Q9L0Q9	Qc25f5870da20190440104c9975604f976a25f3d4	Qc7a514ab5faf2ed7641e7880b0c2d27117b063e6	Q9KXS1	Q9L0Q9	8hvr	1	100226	0.765769	90	160	253	0	0	0	1	11_24	11	71.303	73.978	2	0.017167382	0	14	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000436	P9WGH5	P9WGZ1	Q4b39ff7629f1c0e443bbae467d63a6af958719f9	Q2d306460ed094439c5cc2239081eff4fa650f8b4	P9WGH5	P9WGZ1	6dvd	1	83332	0.01118	177	347	527	0	0	0	1	3_10	6	15.571	21.127	9	0.034693878	0	72	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000437	P20637	P21082	Q782cd9bf883fd9aeac0159fe6beb78be36c97a1c	Qb10d12e2687fdbb900c5820bec6aa0ccb8df1c10	A4GDH1	P21082	9fpy	1	10249	0.147086	631	259	893	0	0	0	1	11_24	12	19.693	22.965	1	0.047381546	0	16	22.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000439	A0A4V8GZZ3	A0A4V8GZZ8	Q9d076cebf66ad2331118988d6ddae51734085ea4	Q100b946fd9712baad4a3b9d9375357796ca1cb4a	Q55329	I0YPL4	6igz	1	325651	0.006317	41	281	325	0	0	0	1	11_24	23	20.427	24.531	1	0.013245033	0	21	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000440	A0A125YZN9	S7UR33	Q9eed396938c92d12a9b9a48aaf0236fe704b5007	Qebbd31cee16de00cb42a7c5cad8317431aeedc3f	A0A125YZN9	S7UR33	9i4x	1	507601	0.999478	141	80	224	0	0	0	1	11_24	24	20.435	26.703	1	0.0047393365	0	28	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000442	O95619	O96019	Q242c335f9d8a9b9b17a796e2f4f66f396e076233	Q155f33bd0c5fd9a7876f014d529a3d24ea63e54e	O95619	O96019	8x1c	1	9606	0.999631	227	429	659	0	0	2	1	11_24	23	31.45	35.184	3	0.036363636	1	17	100.0	100.0	100.0	80-100	15-40 A	other_intact	0
AC:000443	A0A2K1JKF2	A0A2K1JLZ3	Qc703e6d6a376fe6f53b3a41c184eac2cc9c00346	Q7e4e73d8d29905086611081084bd10cc8ae617aa	A5Z2K3	A0A9R0J8B1	6l35	1	3218	0.996946	217	245	465	0	0	0	1	11_24	17	31.375	34.431	1	0.038095238	0	5	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000444	Q5JE34	Q5JI52	Qa0f697a29d66ddd1535719b823a0050ff68ccfab	Q4948bcdc893b14bdd46e4e23b2815ddd3a888048	B8YB54	Q5JI52	6kf3	1	69014	0.996645	391	115	509	0	0	0	1	11_24	11	10.817	19.381	6	0.026143791	0	28	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000445	A5FJF4	A5FJF5	Q54fff9667bf4f4b47132bc6d9fc03edb7342aab3	Qd9799276dff33e862880a8b927130aeb894c171e	A5FJF4	A5FJF5	6btm	1	376686	0.583086	174	181	358	0	0	0	1	3_10	6	16.572	23.01	1	0.020895522	0	33	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000446	I0YPL4	I0YQ13	Q5547c6f0e43eb633cc3d10dfeccf3ab2fd1a1333	Q7d30f0a0986a3f7e2cad2b5c6cec9ac899958f91	I0YPL4	I0YQ13	9kqp	1	574566	0.000342	246	71	320	0	0	0	1	11_24	24	44.089	44.62	1	0.027210884	0	8	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000447	P20226	Q9Y2Y1	Qb47e1c90f3b03b821caf562c9c9d4293fe82826a	Q4f26a136ff5b7d967f4c7551082782b0e61be81e	P20226	Q9Y2Y1	8iue	1	9606	0.999946	339	108	450	0	0	2	1	11_24	23	55.109	57.147	12	0.015748031	1	21	100.0	100.0	100.0	80-100	>=40 A	no_recorded_association	0
AC:000449	A0A1B2U0I9	A0A1M5L8M4	Qfa1cfd8656c11e35b9aac91d476f4dd79dfb3d60	Q33c597fc874caa87f7e3fc20c534870c12f6ea20	Q839E7	A0A1M5L8M4	9zcd	1	986	0.999939	173	86	262	0	0	0	1	11_24	21	17.608	22.002	8	0.020408163	0	6	34.9	36.3	34.9	20-40	15-40 A	no_recorded_association	0
AC:000451	A0QS96	A0QSP9	Qa5e6c2c66a65c55c6f6677fdc57c0e9de16dad2b	Q6728cedf7bbbd35bcc10fed0a7fb0d92b92ef878	P21472	A0QSP9	6dzk	1	246196	0.999931	124	150	277	0	0	0	1	11_24	22	29.483	37.529	20	0.015503876	0	0	46.3	38.2	38.2	20-40	15-40 A	no_recorded_association	0
AC:000452	P0A3C9	Q8DJ01	Qb8444c73b7fb32b19f16eed9fb8edc07b7e1606b	Q05b10cb605f7c7ab8642534cfcb25f84951ae2af	P0A3C9	Q8DJ01	6khi	1	197221	0.005919	98	168	269	0	0	0	1	11_24	20	14.069	18.369	2	0.003875969	0	14	0.0	35.6	0.0	0-20	8-15 A	no_recorded_association	0
AC:000454	O94581	Q9P4W1	Q21ecf8f99d3319d302c98aafd6d876ca51b0ae4e	Q6bd1d6bef4dccbeb45802888b3dd206e0e6db2b6	O94581	Q9P4W1	8c8q	1	284812	0.999565	86	66	155	0	0	0	1	11_24	13	29.985	34.735	2	0.028169014	0	8	53.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000455	Q6DBA5	Q9FJ98	Q138a50973e53dc01f3a2c0efcc5430f5354b6f84	Qde84193cb80d40093e4bd8b6c3b1f0e2bf6bd180	Q6DBA5	A0A4X1VEK9	8xmb	1	3702	0.998771	205	144	352	0	0	0	1	11_24	13	11.99	13.754	5	0.018181818	0	25	0.0	61.5	0.0	0-20	8-15 A	no_recorded_association	0
AC:000456	P40337	Q9H9Q2	Q29a08a0d34a3d313c6f5899f16c5c86e446ddc0f	Q438aeb4cc466fda393fee2016842c228d09977d7	P40337	Q9H9Q2	6r7f	1	9606	0.999714	213	264	480	0	0	1	1	11_24	14	29.286	33.928	2	0.027842227	1	1	100.0	99.5	99.5	80-100	15-40 A	no_recorded_association	0
AC:000457	O95619	Q9Y265	Q242c335f9d8a9b9b17a796e2f4f66f396e076233	Qf8503fc504d495d42858646069df54f2f6694c7c	O95619	Q9Y265	8x1c	1	9606	0.999813	227	456	686	0	0	2	1	11_24	23	97.021	100.86	3	0.031746032	1	17	100.0	100.0	100.0	80-100	>=40 A	other_intact	0
AC:000458	C4QXY9	C4R1V1	Qdf1a5b230546f25082095b267a1bb4ec38702a20	Qb0e8172db5ece2244675a5057dbf3c6559b55bdf	C4QXY9	A0A4X1VEK9	8yfq	1	644223	0.018095	381	155	539	0	0	0	1	11_24	14	18.693	21.32	2	0.028169014	0	0	27.5	75.0	27.5	20-40	15-40 A	no_recorded_association	0
AC:000459	A0A4V8H004	A0A4V8H007	Q63197997a3cc900fea3a20f168e94ca9f1c322ef	Q11ba2ce0fbf79ece4168ecc24c75b81f95b5eb20	A0A4V8H004	A0A4V8H007	6igz	1	325651	0.01799	245	91	339	0	0	0	1	11_24	23	50.214	51.947	1	0.009375	0	8	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000460	D5ANZ2	D5ARP7	Q30513349b70a2de90043cb18f5a327a1e83f68f8	Qfb68936543e46fe99daa3bf99dab8f7ea3c7defd	D5ANZ2	D5ARP7	6xkx	1	272942	0.999728	191	297	491	0	0	0	1	3_10	9	31.175	33.703	2	0.032679739	0	2	40.8	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000461	Q13098	Q9UBW8	Q38c599ebba9c80a4ccd11fe1cbc2f6a026b7729a	Q293d73c393ae66d872b1cbcd6bfe255b5889cf64	Q13098	Q9H9Q2	4wsn	3	9606	0.997887	491	275	769	0	0	1	1	3_10	8	15.417	20.295	3	0.052401747	1	16	98.9	100.0	98.9	80-100	15-40 A	other_intact	0
AC:000462	P00175	P33448	Qe19bfc46c00202280a7aee3d8da6df2a7f61d587	Qc7d29c03593af3eca67f9586b5290488b58c31f3	P00175	P33448	8hco	1	559292	9.3e-05	591	61	655	0	0	0	1	11_24	11	13.71	17.394	1	0.0032679739	0	38	40.3	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000464	A0A0M3KL10	P09911	Qbc13ab05ddc66ca4425b4375eb753f7a5c398ed1	Q2414e31f13d5b48d89510e326b69d3676992993c	A0A0M3KL10	P07839	6yez	1	3888	0.005357	90	149	242	0	0	0	1	11_24	18	28.773	31.267	2	0.013043478	0	1	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000465	Q1HFW0	Q1HGH8	Q407e701cf6774a971e65d56fcf2938ad6465c7bb	Qdc6523b3da56bfd4fdd90d3ac8cbc5d36210337f	Q24CE5	Q1HGH8	7k5b	1	5911	0.998252	87	132	222	0	0	0	1	11_24	18	10.288	17.119	6	0.009478673	0	69	46.9	33.6	33.6	20-40	8-15 A	no_recorded_association	0
AC:000466	Q56218	Q56226	Q2c7b7cffd8789d16c7acf6ce33ac8b767b0d9f65	Qcc101a17045cbd05ef6c770f054ac97f55892863	Q56218	Q56226	6zjl	1	300852	0.472526	181	95	279	0	0	0	1	11_24	15	23.159	31.316	11	0.0074349442	0	24	58.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000467	Q32904	Q9SQL2	Q7aec4d7e415f92dfe3029d1f4fbd18f1090ecd8c	Q574014e05df4753b97ef43538b0cfe70cac76410	A0A2K1IB10	Q84Y02	4y28	1	3888	0.999907	275	252	530	0	0	0	1	11_24	16	40.909	44.01	6	0.088744589	0	19	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000468	B7UL97	B7UL98	Q6282fe869ee305aff9a85e8c13d3804674652f4f	Q2c3c828bd23a1a40acb31d91219573e89b795a22	B7UL97	B7UL98	7ab4	1	574521	0.051274	103	107	213	0	0	0	1	3_10	6	9.372	11.227	3	0.0	0	34	23.3	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000469	P0A800	P0A9E2	Q43a4c664e039268fffe9d07141179fa596214210	Q8409ed1a0bf66a1161a199124a138105555106be	P0A800	P0A9E2	7w5w	1	83333	0.123563	91	107	201	0	0	0	1	3_10	7	39.494	43.759	3	0.0052083333	0	1	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000470	Q96CS2	Q99871	Q53e9604a2947de20481c192d3efdf42ad5270cf8	Qa5b4a796631bf09d8064b18e2346117e2ed8d4a4	Q96CS2	Q99871	7sqk	1	9606	0.999906	278	358	639	0	0	1	1	3_10	8	117.755	118.804	1	0.04	1	4	100.0	100.0	100.0	80-100	>=40 A	other_intact	0
AC:000471	P60002	P61218	Q373f599e7aebf18eb6f0b4de1e0b2be90d396b6f	Q96314a31f04bcd9dea453dbbc1eec6a9d8748eff	P60002	A0A4X1VEK9	8xrm	1	9606	0.999887	83	127	213	0	0	0	1	11_24	16	57.721	61.384	1	0.0098522167	1	2	100.0	99.0	99.0	80-100	>=40 A	no_recorded_association	0
AC:000472	A0ACD6B989	Q8YQ35	Q0ba9abe5cc6ab12cbcb8c02e1e5a53ea2a11b653	Q103b866058c7e75d655cc55333cd1ef0e748918d	A0ACD6B989	Q55274	7y3f	1	103690	0.999906	476	344	823	0	0	0	1	11_24	17	26.092	28.633	1	0.15254237	0	5	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000473	A0QU29	A0QU35	Q6a996c0724a01e8585f0adf6b9b3bab0f169ac2e	Q20230164683256f43333be246373cd05856c7e80	A0QU29	A0QU35	8e9g	1	246196	0.025024	408	184	595	0	0	0	1	11_24	15	28.619	35.877	3	0.035580524	0	2	37.8	53.7	37.8	20-40	15-40 A	no_recorded_association	0
AC:000475	Q980B8	Q980L5	Qda2cfc69de6225c9230684b815992aa56c6c41ad	Q11e675c4e566719873f064b00b8c4ee4f5886b33	Q980B8	Q980L5	3hkz	2	273057	0.010236	104	132	239	0	0	0	1	11_24	13	65.67	69.119	1	0.013452915	0	2	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000477	P22139	P32349	Q72bd838271a72ad19b77ce07c8634ce312d2e053	Q4644c5e3fcca31608efa447414682ba7747c8623	C4R009	P32349	7z30	1	559292	0.999837	70	654	727	0	0	0	1	11_24	19	63.589	68.415	24	0.018808777	0	1	73.5	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000479	A0A5S8WF79	A0A5S8WF81	Qf8f3bac4fc2a01e1cb16f54f04580762f3d0e465	Q2ba43d137bc63c5ac438b429a674754015c65077	A0A5S8WF89	A0A5S8WF91	6pif	1	666	0.712015	198	369	570	0	0	0	1	3_10	10	13.242	17.551	1	0.024761905	0	25	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000480	P41227	Q02878	Q87d7e94265f9c1a8bd2c2b96d1b830943250f11e	Q63b7f1dd3a089f3b9c57642623c28b49d1f16a2d	P41227	Q02878	9gj6	1	9606	0.000242	235	288	526	0	0	2	1	11_24	15	80.542	84.093	2	0.025	1	0	100.0	100.0	100.0	80-100	>=40 A	no_recorded_association	0
AC:000481	O81097	Q38859	Q7fdc1037218cebca2175361b8ca0d2c468822e3c	Q48b3ce0973a12bb8140c60aecac660630d394271	Q9M1A8	Q38859	8hyj	1	3702	0.999891	146	116	265	0	0	0	1	11_24	13	9.304	11.434	1	0.012048193	0	25	47.1	49.5	47.1	40-60	8-15 A	no_recorded_association	0
AC:000482	A0A0G4FDJ8	A0A0G4HMN0	Qf1e5320f14025b172b197d5fa695a054a616a593	Q213c5181369d0bbefd9cb2727511ae90cbbf1e3e	A0A0G4FDJ8	A0A0G4HMN0	9hyu	1	1169474	0.999465	202	217	422	0	0	0	1	11_24	19	9.653	14.47	1	0.03030303	0	39	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000484	A0QNR5	A0QWR2	Q603f7ce5ec729673f16ad9f4f77314e297ea903a	Q583f24096f2396845af84da75ddc2592561b1da9	A0QNR5	A0QWR2	8fed	1	246196	0.289652	547	191	741	0	0	0	1	11_24	11	12.317	17.052	1	0.05015674	0	80	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000485	P32830	P33421	Qdc004563fb3ea1df7e200cc9df4839f1a125839b	Q2dfd03ef9fbae2460e0f9188d94e9b4468d2ad3f	P32830	P33421	6lo8	1	559292	0.955575	109	198	310	0	0	0	1	3_10	10	8.865	12.585	1	0.010344828	0	2	39.5	28.0	28.0	20-40	8-15 A	no_recorded_association	0
AC:000486	A0A9R0I5M6	A0A9R0IWV5	Q4b3187b7a84368c9124468122e291f5f085ad438	Qb75ee1209fee5670560f95c4ca07581c95ddb4ba	A0A1S3X2G3	A0A9R0IWV5	8xzv	1	3562	0.000166	170	490	663	0	0	0	1	11_24	19	110.631	113.737	1	0.012779553	0	0	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000487	P01097	Q12165	Qdf0b2ee1338b019766f7b29f8656bc97850a1449	Qf00647eebe24be1da9be6f78f58de9ecc9794731	P01097	Q12165	3zia	2	559292	0.915044	85	160	248	0	0	0	1	3_10	10	20.711	22.804	1	0.026666667	0	20	0.0	36.9	0.0	0-20	15-40 A	no_recorded_association	0
AC:000489	P20435	P53063	Qde42ac486130e4e3a2f98a7a6ee75f9f17ebf124	Qef1ccb9bb1f3a6f164a988fbdbc58b8c59ec51ea	A0A4X1VEK9	P53063	8k5p	1	559292	0.067497	155	387	545	0	0	0	1	11_24	15	62.833	66.078	2	0.026104418	0	5	0.0	26.3	0.0	0-20	>=40 A	no_recorded_association	0
AC:000490	F5LA71	F5LA74	Qf249c4233f220184ced61c4d64c490e73eb16c2b	Qcb847e99f1e2af2d91b2495e9c122ab30aa98083	F5LA71	F5LA74	5ik2	1	986075	0.996667	135	505	643	0	0	0	1	3_10	8	11.449	13.727	2	0.034305317	0	28	0.0	62.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000491	A1B4F3	A1BA41	Q338e1757ff212712a5a263075e82bd87ea29b489	Q9bac7da8605380d32ab3602bf8efb219544e4186	A1B4F3	A1BA41	9fks	1	318586	0.999656	440	298	741	0	0	0	1	11_24	16	42.091	45.26	4	0.032884903	0	0	44.9	37.0	37.0	20-40	>=40 A	no_recorded_association	0
AC:000492	P0AFF6	P0AFW0	Q91957c6c959d5038dc2bd677e8a3c5f927826943	Q94a416505097834bf79ed051bc095b34639b026e	P0AFF6	P0AFW0	8pil	1	83333	0.998705	495	162	660	0	0	0	1	3_10	7	57.287	62.787	1	0.040955631	0	37	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000493	O80800	Q42577	Q706fb08746ee0fe757b9503a9a02c020a88ba53b	Q3495f654e795233a446a62bd973fd042aed6f253	O80800	Q42577	7aqr	1	3702	0.999883	126	218	347	0	0	0	1	11_24	17	15.585	21.365	8	0.015337423	0	27	53.5	77.5	53.5	40-60	15-40 A	no_recorded_association	0
AC:000494	A0QSG6	A0R102	Q5d1f7fa478f1dadd05cacba2291e8ba588a89c6d	Qe5798196184b73b0c4978e2c1e7d7506d04a8021	A0QSG6	A0R102	6dzk	1	246196	0.999861	214	86	303	0	0	0	1	11_24	22	45.813	48.883	17	0.018315018	0	0	31.2	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000495	Q8DHA7	Q8DLJ8	Q21fff1cd7c2ae46ae407e2ce0f378451a9dba16d	Q3502341c67030f4e88797d859f9195d932530d59	Q8DHA7	Q8DLJ8	7nhq	1	197221	0.000332	36	116	155	0	0	0	1	11_24	17	13.982	18.348	2	0.0068493151	0	31	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000496	O00399	P61163	Qfb7e4edba4c420be65d48ed7acd25c97a040efb7	Q6891ca3928f5aa667b3e4f1a640c9659df0311dc	O00399	F2Z5G5	9b85	1	9606	0.982837	190	376	569	0	0	2	1	11_24	19	33.462	36.265	2	0.018726592	1	26	100.0	100.0	100.0	80-100	15-40 A	other_intact	0
AC:000497	M1VKK5	Q85FZ1	Q2ca2e4e82b40a2595a8c9671263c8f8ead4a50b4	Q4b0c68a246731708ff2ed0ca7955a3ac897453c7	M1VKK5	Q85FZ1	5zgb	1	280699	0.000106	214	94	311	0	0	0	1	11_24	17	51.33	54.329	1	0.024221453	0	0	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000498	Q24C31	W7WX86	Q7019b3bd5d6bad63ead8581fa8f8f150b2fa3557	Q8dc01046c8da6657b3100530eb4a854f56be76f1	Q24C31	W7WX86	8th8	1	312017	0.006627	461	185	649	0	0	0	1	11_24	18	77.761	81.376	2	0.041025641	0	1	25.7	30.1	25.7	20-40	>=40 A	no_recorded_association	0
AC:000500	F2QVA2	F2QZ97	Q8418f7a4fdd9f15767acc76af3387261714bf37c	Q10b67ba628f47d0f73cc1e930cbc4a0a9e6cdfca	F2QVA2	F2QZ97	8ucj	1	981350	0.999766	144	80	227	0	0	0	1	11_24	12	57.192	60.669	1	0.0046082949	0	14	39.8	48.8	39.8	20-40	>=40 A	no_recorded_association	0
AC:000501	O94616	P36595	Q8d619c63bac1a28b54e047ef7105034643e4ac47	Q75913185a4086a0a11c56ee684e2650d3fdd2b6f	O94616	P36595	7aod	1	284812	0.994856	348	142	493	0	0	0	1	11_24	24	17.768	18.657	3	0.014893617	0	11	50.2	47.4	47.4	40-60	15-40 A	no_recorded_association	0
AC:000503	P62987	Q71DI3	Qc7d3bf3dbc30e03dbc335fa1223fa9d31ad45e05	Qd93b95a9691e0278474789eb97418dc948f5377a	P62987	P02299	7xd0	1	9606	0.999016	128	136	267	0	0	2	1	3_10	10	35.195	40.396	1	0.012096774	1	2	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:000504	Q99627	Q9UBF6	Qdcbfbc21d8c4c3e642e4c111ced74f018db0c37f	Q14da29d28cc4aefd3992129ce6c8bb9cd1ff1f0c	Q99627	P62877	9eg1	1	9606	0.007576	209	113	325	0	0	2	1	11_24	11	21.949	25.924	1	0.0032051282	1	1	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:000506	P35997	P38747	Q72f72068fdf6a55bc250c20fa265d51d64d1431c	Q158c9909e3f04c9b32f465dd65f96cbf21fa00b7	P35997	P38747	8c83	1	559292	6.7e-05	82	307	392	0	0	0	1	11_24	17	23.142	26.105	1	0.0055096419	0	2	70.7	32.3	32.3	20-40	15-40 A	no_recorded_association	0
AC:000507	P62090	Q9SUI4	Qa36869e4da237e0678f1d5a2c7a13e9fdaf2d622	Qe95048b4865cf9cfa8963a5bbd6e68da21fb5d4e	A0A4V8H005	A8IL32	7wfd	1	3702	0.001677	81	219	303	0	0	0	1	11_24	16	8.479	9.558	7	0.010752688	0	35	30.3	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:000508	P05738	P33309	Q4c20ef763f5096a76045a74ac88586eda9ded61c	Q023acd7caa3a2e8b2465728dc8dfb8a970591144	A0A3Q7JDZ0	P33309	3j16	1	559292	0.999923	191	386	580	0	0	0	1	3_10	9	13.623	18.59	2	0.022556391	0	20	49.2	34.4	34.4	20-40	8-15 A	no_recorded_association	0
AC:000509	A0A3V0PQJ3	A0A3Z3F2I6	Q1cba1db42be10634c97ee84c807a6758675aa3a0	Qc57fba0e02b937c90568be7ffcf2f138b0ce0ece	A0A3V0PQJ3	A0A3Z3F2I6	9kyc	1	59204	0.014479	270	150	423	0	0	0	1	3_10	7	26.666	28.64	1	0.014962594	0	51	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000510	C4R2R6	C4R7L2	Qe1240414e1f17597dc17b49125de3f0d0912d191	Q6915013e7eaf4f46eb247f1c7bfee7e027d13d5f	C4R2R6	P37382	5xon	1	644223	0.999868	285	304	592	0	0	0	1	11_24	15	19.174	24.423	1	0.040219378	0	6	35.7	43.1	35.7	20-40	15-40 A	no_recorded_association	0
AC:000511	A0A1L8GNJ6	Q6PHW7	Qf9223a65229ed53c4e67917891603d008e1eae58	Q360be487762875d668bad177560c1d8b66fac73e	A0A1L8GNJ6	Q6PHW7	7shk	1	8355	0.998453	130	112	245	0	0	1	1	3_10	5	62.653	63.135	2	0.012820513	0	53	97.2	100.0	97.2	80-100	>=40 A	no_recorded_association	0
AC:000512	Q42599	Q9FIJ2	Qe50ca8a326a8c75d0d0afeb315cd8515190aa40d	Q38770243233f08fb370cd62eef07b0d25755c126	Q42599	Q9FIJ2	7aqr	1	3702	0.999944	222	97	322	0	0	0	1	11_24	17	14.18	15.779	7	0.02295082	0	80	78.6	52.3	52.3	40-60	8-15 A	no_recorded_association	0
AC:000513	E3UIU3	M2X090	Q8dfbcdd7822632dab8a126e2949b4ed4480a8b2d	Q772c0df5b5e7fcdc757eeeb9504e1b9baa505147	E3UIU3	M2X090	9kc5	1	130081	0.000226	141	219	363	0	0	0	1	11_24	20	33.633	37.501	1	0.017751479	0	1	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000514	P12074	Q9BW72	Q489c1b770ef9a5108c7283d5fcc6fdf03ad3d563	Qb25cf862b4daef31b4e5353bce86da56c5ae3478	P07471	Q9BW72	9i6f	1	9606	0.999871	109	106	218	0	0	1	1	11_24	14	16.478	18.96	1	0.0097087379	1	52	100.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000515	B8YB57	B8YB63	Q11fe60a04091e02c5d1da6a3ac959a2f83d6994d	Qc3d29c8380f2ea714966eaac6b6e18c6c9d7e1b5	B8YB57	B8YB63	2y0s	2	523848	0.999503	180	66	249	0	0	0	1	11_24	13	56.829	59.276	3	0.0042016807	0	7	23.7	50.0	23.7	20-40	>=40 A	no_recorded_association	0
AC:000516	Q8CM25	Q8DG60	Q5b013772e5c0f114a18752e8ced557cc37ca99e3	Q21cc25a3844e43a63ece1338b8ea716051496c0f	D0VWR8	Q8DG60	7nhp	1	197221	0.047556	352	134	489	0	0	0	1	11_24	18	32.518	35.836	1	0.031319911	0	3	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:000517	P9WGY5	P9WJG3	Qbc697ca6bcf3ee582a5cda4d99397996f49c3f6a	Qbf687ec09266abd1ce6e32c91269807108d674a8	A0QWT1	P9WJG3	6vvz	1	83332	0.594523	110	162	275	0	0	0	1	3_10	8	71.461	75.011	9	0.039215686	0	10	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:000518	W5DS33	W5FEZ3	Q331cff82fe9ed764e1ab7e6f8e116d6bf09ba312	Q77b5beea74c2729aa161005de5c2155105971e26	G1SGX4	W5FEZ3	8r57	1	4565	0.999922	149	144	296	0	0	0	1	11_24	15	18.946	23.09	1	0.010989011	0	0	69.5	61.9	61.9	60-80	15-40 A	no_recorded_association	0
AC:000519	I0YPL4	I0Z284	Q5547c6f0e43eb633cc3d10dfeccf3ab2fd1a1333	Q17e7d5268555a4b6b0b56ea75b3b3ccd200a0ba2	I0YPL4	A0A2P6TPU7	9kqp	1	574566	0.54364	246	133	382	0	0	0	1	11_24	24	50.298	54.743	1	0.022535211	0	0	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
